player_id,source_player_id,player_name,normalized_player_name,team_id,role,valid_from,valid_to,source_id,source_record_locator,identity_method,identity_confidence,quality_flags,provenance
oe:player:6fbf57b984dbf130701e09ea4110bb8,oe:player:6fbf57b984dbf130701e09ea4110bb8,Rich,rich,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,2023-06-14T23:03:07Z,2024-03-17T21:43:44Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=72571,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:73d2b65353d7b00e0f198ffdc085edc,oe:player:73d2b65353d7b00e0f198ffdc085edc,FBI,fbi,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,2026-01-31T23:09:01Z,2026-07-25T23:45:03Z,src_oracles_elixir,data/raw/oracles_elixir/2026_LoL_esports_match_data_from_OraclesElixir.csv#line=8393,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:73d2b65353d7b00e0f198ffdc085edc,oe:player:73d2b65353d7b00e0f198ffdc085edc,FBI,fbi,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,2021-01-15T23:10:17Z,2025-09-07T22:50:47Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36058,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:73d2b65353d7b00e0f198ffdc085edc,oe:player:73d2b65353d7b00e0f198ffdc085edc,FBI,fbi,oe:team:87ee02298073abc2d55060f097d4041,BOT,2020-01-25T23:39:30Z,2020-08-23T23:21:02Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3946,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:73d2b65353d7b00e0f198ffdc085edc,oe:player:73d2b65353d7b00e0f198ffdc085edc,FBI,fbi,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,BOT,2023-06-15T00:03:10Z,2024-08-23T23:39:20Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=72598,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:73d2b65353d7b00e0f198ffdc085edc,oe:player:73d2b65353d7b00e0f198ffdc085edc,FBI,fbi,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,2023-01-26T23:18:55Z,2023-03-31T22:45:31Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=9605,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:7796fc7fdbef88620e2a9fd1df026a7,oe:player:7796fc7fdbef88620e2a9fd1df026a7,Fenix,fenix,oe:team:0dbb780176ecad18f17292d1f5653af,MID,2020-07-04T20:45:06Z,2020-08-15T21:37:52Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=81765,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:7adc518d589f32912c06de8dae7848e,oe:player:7adc518d589f32912c06de8dae7848e,Nisqy,nisqy,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,2020-01-25T21:37:53Z,2020-08-29T22:36:35Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3928,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:7c3395efccd48fe73592001501bef83,oe:player:7c3395efccd48fe73592001501bef83,River,river,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,2022-01-21T21:45:47Z,2022-07-24T23:08:16Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=5943,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:7c3395efccd48fe73592001501bef83,oe:player:7c3395efccd48fe73592001501bef83,River,river,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,2024-01-20T20:15:01Z,2025-09-07T22:50:47Z,src_oracles_elixir,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=88647,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:7c3395efccd48fe73592001501bef83,oe:player:7c3395efccd48fe73592001501bef83,River,river,oe:team:87ee02298073abc2d55060f097d4041,JGL,2022-07-30T23:17:45Z,2023-08-14T01:25:01Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=122715,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,Jensen,jensen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,2023-01-27T01:35:11Z,2024-08-30T23:58:30Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=9513,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,Jensen,jensen,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,2024-01-20T22:30:21Z,2024-03-31T22:47:00Z,src_oracles_elixir,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=2464,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,Jensen,jensen,oe:team:8eb884e168f28402ce685bedebb5250,MID,2020-01-25T21:37:53Z,2021-08-29T21:42:24Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3921,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,Jensen,jensen,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,2022-06-17T21:46:00Z,2022-09-11T21:34:49Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=122757,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:7e2505960c12cc54c96a0a6efb2e055,oe:player:7e2505960c12cc54c96a0a6efb2e055,Bwipo,bwipo,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,2024-01-20T22:30:21Z,2025-09-07T22:50:47Z,src_oracles_elixir,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=88166,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:7e2505960c12cc54c96a0a6efb2e055,oe:player:7e2505960c12cc54c96a0a6efb2e055,Bwipo,bwipo,oe:team:8eb884e168f28402ce685bedebb5250,TOP,2022-01-15T20:52:15Z,2022-09-04T23:38:13Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2851,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:803305691092adbf1de29f27a98d2a6,oe:player:803305691092adbf1de29f27a98d2a6,V1per,v1per,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,2020-06-13T22:38:52Z,2020-08-15T21:37:52Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=52778,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:803305691092adbf1de29f27a98d2a6,oe:player:803305691092adbf1de29f27a98d2a6,V1per,v1per,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,2020-01-26T00:44:16Z,2020-04-04T20:48:04Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4219,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:803305691092adbf1de29f27a98d2a6,oe:player:803305691092adbf1de29f27a98d2a6,V1per,v1per,oe:team:a22510a4756fa424cb0771b13261139,TOP,2022-01-14T21:26:31Z,2022-01-22T01:00:16Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2582,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:80fea0848c57b8e07a79675d41f582c,oe:player:80fea0848c57b8e07a79675d41f582c,Castle,castle,oe:team:289284911fb6f41c0ccaecc3a0c2891,TOP,2025-01-26T21:13:44Z,2026-05-02T23:35:43Z,src_oracles_elixir,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=4670,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:80fea0848c57b8e07a79675d41f582c,oe:player:80fea0848c57b8e07a79675d41f582c,Castle,castle,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,2024-01-20T23:30:02Z,2024-08-11T23:48:41Z,src_oracles_elixir,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=88171,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:80fea0848c57b8e07a79675d41f582c,oe:player:80fea0848c57b8e07a79675d41f582c,Castle,castle,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,2026-05-10T23:47:40Z,2026-05-17T23:43:46Z,src_oracles_elixir,data/raw/oracles_elixir/2026_LoL_esports_match_data_from_OraclesElixir.csv#line=52562,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:81acc6bcde5c927c78e0990e9887f84,oe:player:81acc6bcde5c927c78e0990e9887f84,Vulcan,vulcan,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,2023-06-15T00:51:45Z,2023-07-22T00:46:01Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=72618,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:81acc6bcde5c927c78e0990e9887f84,oe:player:81acc6bcde5c927c78e0990e9887f84,Vulcan,vulcan,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,2022-01-15T22:50:00Z,2023-03-31T22:45:31Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3174,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:81acc6bcde5c927c78e0990e9887f84,oe:player:81acc6bcde5c927c78e0990e9887f84,Vulcan,vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,2020-01-25T21:37:53Z,2026-07-26T21:25:07Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3930,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:83eb62484689106807fcf5ad55b5479,oe:player:83eb62484689106807fcf5ad55b5479,Jojopyun,jojopyun,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,2022-01-15T22:50:00Z,2023-08-10T23:37:02Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3172,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:83eb62484689106807fcf5ad55b5479,oe:player:83eb62484689106807fcf5ad55b5479,Jojopyun,jojopyun,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,2024-01-20T21:10:17Z,2024-09-01T22:37:27Z,src_oracles_elixir,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=88653,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:845ea84cec22236278388f19fcd20bf,oe:player:845ea84cec22236278388f19fcd20bf,HamBak,hambak,oe:team:f90422f1cbcb24bc2a855202582ec29,JGL,2026-01-24T23:14:34Z,2026-07-25T23:45:03Z,src_oracles_elixir,data/raw/oracles_elixir/2026_LoL_esports_match_data_from_OraclesElixir.csv#line=4904,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:84bff3a326833c7c9181c698f676878,oe:player:84bff3a326833c7c9181c698f676878,BrokenBlade,brokenblade,oe:team:a22510a4756fa424cb0771b13261139,TOP,2020-01-26T20:35:10Z,2020-09-07T01:13:41Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4243,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:859fc288cfea096e3b7312053853f9b,oe:player:859fc288cfea096e3b7312053853f9b,Topoon,topoon,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,2021-01-23T02:28:54Z,2021-01-23T21:33:14Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=8743,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:85ab9a415e1cf1f63000f7f6f1c183a,oe:player:85ab9a415e1cf1f63000f7f6f1c183a,KryRa,kryra,oe:team:289284911fb6f41c0ccaecc3a0c2891,JGL,2026-02-08T00:07:59Z,2026-07-26T23:12:26Z,src_oracles_elixir,data/raw/oracles_elixir/2026_LoL_esports_match_data_from_OraclesElixir.csv#line=30711,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:87f7503a6cdacffa612aeee7f04cc7c,oe:player:87f7503a6cdacffa612aeee7f04cc7c,Callme,callme,oe:team:289284911fb6f41c0ccaecc3a0c2891,MID,2026-01-24T23:14:34Z,2026-07-26T23:12:26Z,src_oracles_elixir,data/raw/oracles_elixir/2026_LoL_esports_match_data_from_OraclesElixir.csv#line=4900,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:88b2fc44169f986bdffd0ffdb0b534a,oe:player:88b2fc44169f986bdffd0ffdb0b534a,Goldenglue,goldenglue,oe:team:87ee02298073abc2d55060f097d4041,MID,2020-01-25T23:39:30Z,2020-04-07T21:42:35Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3945,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:88b2fc44169f986bdffd0ffdb0b534a,oe:player:88b2fc44169f986bdffd0ffdb0b534a,Goldenglue,goldenglue,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,2020-07-18T01:47:18Z,2020-08-22T21:43:41Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=76185,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:88b780b9f178fd2e50a458ae282cd7c,oe:player:88b780b9f178fd2e50a458ae282cd7c,Biofrost,biofrost,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,2022-01-15T20:52:15Z,2023-02-11T01:03:35Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2850,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:88b780b9f178fd2e50a458ae282cd7c,oe:player:88b780b9f178fd2e50a458ae282cd7c,Biofrost,biofrost,oe:team:a22510a4756fa424cb0771b13261139,SUP,2020-01-26T20:35:10Z,2020-09-07T01:13:41Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4247,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:89a68bddd0541e0f26fc044c711eb92,oe:player:89a68bddd0541e0f26fc044c711eb92,Tony Top,tonytop,oe:team:87ee02298073abc2d55060f097d4041,TOP,2022-01-14T23:05:35Z,2022-01-23T21:13:50Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3182,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:8a5dbe19794784cfd0553556844f045,oe:player:8a5dbe19794784cfd0553556844f045,Contractz,contractz,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,2020-07-04T00:21:06Z,2020-08-16T21:47:55Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=76160,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:8a5dbe19794784cfd0553556844f045,oe:player:8a5dbe19794784cfd0553556844f045,Contractz,contractz,oe:team:b360f1d729b0a8e0f29a5243c4200fa,JGL,2025-01-25T21:14:31Z,2026-07-26T23:12:26Z,src_oracles_elixir,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=4095,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:8a5dbe19794784cfd0553556844f045,oe:player:8a5dbe19794784cfd0553556844f045,Contractz,contractz,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,2022-01-15T22:02:29Z,2023-03-26T22:57:23Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3152,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:8a5dbe19794784cfd0553556844f045,oe:player:8a5dbe19794784cfd0553556844f045,Contractz,contractz,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,JGL,2023-06-15T00:03:10Z,2024-08-23T23:39:20Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=72596,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:8a5dbe19794784cfd0553556844f045,oe:player:8a5dbe19794784cfd0553556844f045,Contractz,contractz,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,2021-06-26T23:57:22Z,2021-08-19T23:53:13Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=100460,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:8da47fdedd43dae92ab1715b81cdda1,oe:player:8da47fdedd43dae92ab1715b81cdda1,Broxah,broxah,oe:team:8eb884e168f28402ce685bedebb5250,JGL,2020-02-15T21:33:19Z,2020-09-06T00:02:28Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=27519,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:8da47fdedd43dae92ab1715b81cdda1,oe:player:8da47fdedd43dae92ab1715b81cdda1,Broxah,broxah,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,2021-02-19T22:21:31Z,2021-08-01T23:43:37Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36092,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:8f7b1c81a23c62a54a6b663cf6badaa,oe:player:8f7b1c81a23c62a54a6b663cf6badaa,Treatz,treatz,oe:team:a22510a4756fa424cb0771b13261139,SUP,2020-07-18T00:30:49Z,2020-08-15T21:37:52Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=76158,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:8f7b1c81a23c62a54a6b663cf6badaa,oe:player:8f7b1c81a23c62a54a6b663cf6badaa,Treatz,treatz,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,2023-06-14T23:03:07Z,2023-07-21T21:05:18Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=72570,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:8f8eaac8e99c203ee76e57c5c81c91f,oe:player:8f8eaac8e99c203ee76e57c5c81c91f,Quid,quid,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,2023-06-22T00:52:00Z,2025-09-07T22:50:47Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=110145,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:8f8eaac8e99c203ee76e57c5c81c91f,oe:player:8f8eaac8e99c203ee76e57c5c81c91f,Quid,quid,oe:team:8eb884e168f28402ce685bedebb5250,MID,2026-01-24T21:24:34Z,2026-07-26T21:25:07Z,src_oracles_elixir,data/raw/oracles_elixir/2026_LoL_esports_match_data_from_OraclesElixir.csv#line=4852,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:91452f4ae2e46e0fad762544b3a9205,oe:player:91452f4ae2e46e0fad762544b3a9205,EMENES,emenes,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,2023-02-23T23:52:26Z,2023-08-20T23:14:37Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=44349,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9191e392e93a6ef011ef76b5b83ee6c,oe:player:9191e392e93a6ef011ef76b5b83ee6c,huhi,huhi,oe:team:289284911fb6f41c0ccaecc3a0c2891,SUP,2025-01-26T21:13:44Z,2025-08-29T23:27:33Z,src_oracles_elixir,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=4674,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9191e392e93a6ef011ef76b5b83ee6c,oe:player:9191e392e93a6ef011ef76b5b83ee6c,huhi,huhi,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,2021-01-15T23:10:17Z,2022-09-11T21:34:49Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36059,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9191e392e93a6ef011ef76b5b83ee6c,oe:player:9191e392e93a6ef011ef76b5b83ee6c,huhi,huhi,oe:team:87ee02298073abc2d55060f097d4041,SUP,2020-03-08T20:46:44Z,2023-08-14T01:25:01Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=27467,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9191e392e93a6ef011ef76b5b83ee6c,oe:player:9191e392e93a6ef011ef76b5b83ee6c,huhi,huhi,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,SUP,2024-01-20T21:10:17Z,2024-08-23T23:39:20Z,src_oracles_elixir,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=88674,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9191e392e93a6ef011ef76b5b83ee6c,oe:player:9191e392e93a6ef011ef76b5b83ee6c,huhi,huhi,oe:team:f90422f1cbcb24bc2a855202582ec29,SUP,2026-01-24T23:14:34Z,2026-07-25T23:45:03Z,src_oracles_elixir,data/raw/oracles_elixir/2026_LoL_esports_match_data_from_OraclesElixir.csv#line=4907,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:91a74fa03f163055a19da5b16363fc8,oe:player:91a74fa03f163055a19da5b16363fc8,WildTurtle,wildturtle,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,2020-01-26T00:44:16Z,2020-09-07T01:13:41Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4222,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:91a74fa03f163055a19da5b16363fc8,oe:player:91a74fa03f163055a19da5b16363fc8,WildTurtle,wildturtle,oe:team:a22510a4756fa424cb0771b13261139,BOT,2023-03-02T23:09:01Z,2023-08-04T01:14:20Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=42226,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:91a74fa03f163055a19da5b16363fc8,oe:player:91a74fa03f163055a19da5b16363fc8,WildTurtle,wildturtle,oe:team:b360f1d729b0a8e0f29a5243c4200fa,BOT,2024-01-20T22:30:21Z,2024-01-21T20:12:13Z,src_oracles_elixir,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=2470,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:91a74fa03f163055a19da5b16363fc8,oe:player:91a74fa03f163055a19da5b16363fc8,WildTurtle,wildturtle,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,2022-01-15T22:02:29Z,2022-03-25T23:58:38Z,src_oracles_elixir,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3178,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:91a74fa03f163055a19da5b16363fc8,oe:player:91a74fa03f163055a19da5b16363fc8,WildTurtle,wildturtle,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,2021-01-15T23:45:13Z,2021-08-01T23:43:37Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36094,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9492b0cfd4d97adce92527c34db72ee,oe:player:9492b0cfd4d97adce92527c34db72ee,Alphari,alphari,oe:team:8eb884e168f28402ce685bedebb5250,TOP,2021-01-15T23:45:13Z,2021-08-29T21:42:24Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36026,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:94e552221e552e3ebaaeefff76fd6ea,oe:player:94e552221e552e3ebaaeefff76fd6ea,Gori,gori,oe:team:87ee02298073abc2d55060f097d4041,MID,2023-02-02T22:58:08Z,2023-08-14T01:25:01Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=9460,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:96da046ebab4cac9bcba2c9afd85999,oe:player:96da046ebab4cac9bcba2c9afd85999,Closer,closer,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,2021-01-15T23:10:17Z,2023-08-04T23:59:53Z,src_oracles_elixir,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=36056,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:96da046ebab4cac9bcba2c9afd85999,oe:player:96da046ebab4cac9bcba2c9afd85999,Closer,closer,oe:team:87ee02298073abc2d55060f097d4041,JGL,2020-01-25T23:39:30Z,2020-08-23T23:21:02Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3944,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9712524dc88851032bd53054f8b49b4,oe:player:9712524dc88851032bd53054f8b49b4,Hena,hena,oe:team:da1143bf9a245b78a8dc86417de85b3,BOT,2025-01-25T23:04:54Z,2025-08-24T22:42:54Z,src_oracles_elixir,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=4133,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9772f394c5e44d54e76aae1647217d0,oe:player:9772f394c5e44d54e76aae1647217d0,Santorin,santorin,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,2023-01-27T01:35:11Z,2023-08-11T22:46:09Z,src_oracles_elixir,data/raw/oracles_elixir/2023_LoL_esports_match_data_from_OraclesElixir.csv#line=9512,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
oe:player:9772f394c5e44d54e76aae1647217d0,oe:player:9772f394c5e44d54e76aae1647217d0,Santorin,santorin,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,2020-01-26T00:44:16Z,2020-09-07T01:13:41Z,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4220,SOURCE_ID,HIGH,,DIRECT_SOURCE_FACT
