game_id,source_game_id,series_id,competition_id,season,split_id,stage_id,game_number,scheduled_start_utc,actual_start_utc,date_utc,team_1_id,team_2_id,winner_team_id,status,source_id,source_record_locator,raw_snapshot_sha256,provenance
ESPORTSTMNT01/1291406,ESPORTSTMNT01/1291406,oe-series:c7916c8bb10bf2bcf70d5bb0,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-01T21:36:35Z,2020-02-01,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3902,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1291426,ESPORTSTMNT01/1291426,oe-series:cc21723ae68511082b0079f2,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-01T22:43:44Z,2020-02-01,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:0dbb780176ecad18f17292d1f5653af,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3914,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1291442,ESPORTSTMNT01/1291442,oe-series:d8b678ebfe880a17c57a8808,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-01T23:49:49Z,2020-02-01,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3926,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1291458,ESPORTSTMNT01/1291458,oe-series:4eb1ce8956199fab02eda3f2,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-02T00:44:19Z,2020-02-02,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:87ee02298073abc2d55060f097d4041,oe:team:87ee02298073abc2d55060f097d4041,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=3938,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1291748,ESPORTSTMNT01/1291748,oe-series:b526cddde3af90be78e0993f,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-02T19:30:23Z,2020-02-02,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4214,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1291789,ESPORTSTMNT01/1291789,oe-series:114bee5749ffd9fb47039c5c,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-02T20:39:07Z,2020-02-02,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:a22510a4756fa424cb0771b13261139,oe:team:a22510a4756fa424cb0771b13261139,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4238,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1291812,ESPORTSTMNT01/1291812,oe-series:577961907f0206c267c6bfc2,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-02T21:43:55Z,2020-02-02,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4262,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1291835,ESPORTSTMNT01/1291835,oe-series:e3467a640098f43eacf33e51,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-02T22:39:41Z,2020-02-02,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:87ee02298073abc2d55060f097d4041,oe:team:c334c629fea759876e9e04afbe4aee7,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4274,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1292345,ESPORTSTMNT01/1292345,oe-series:bf8a016f6349db58c18be831,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-04T00:34:15Z,2020-02-04,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:2e66da41dc460dd378e3bcc57042d31,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4670,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1292354,ESPORTSTMNT01/1292354,oe-series:e9f68343b3ba06f5d8ac921f,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-04T02:11:50Z,2020-02-04,oe:team:a22510a4756fa424cb0771b13261139,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:a22510a4756fa424cb0771b13261139,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=4718,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1295383,ESPORTSTMNT01/1295383,oe-series:ccfe493457ca5c1f5419dbd4,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-11T01:05:22Z,2020-02-11,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:87ee02298073abc2d55060f097d4041,oe:team:87ee02298073abc2d55060f097d4041,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=8138,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1295402,ESPORTSTMNT01/1295402,oe-series:deeda9381c48d671749bd45d,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-11T02:07:52Z,2020-02-11,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:c334c629fea759876e9e04afbe4aee7,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=8150,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1304356,ESPORTSTMNT01/1304356,oe-series:aa743d8b962e86ce40130130,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-08T21:30:18Z,2020-02-08,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=7130,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1304374,ESPORTSTMNT01/1304374,oe-series:b052185a250705c16fcc4a3a,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-08T22:48:29Z,2020-02-08,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=7142,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1304391,ESPORTSTMNT01/1304391,oe-series:fdc7e25cacda537a8e37fa17,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-08T23:52:29Z,2020-02-08,oe:team:a22510a4756fa424cb0771b13261139,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:a22510a4756fa424cb0771b13261139,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=7154,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1304399,ESPORTSTMNT01/1304399,oe-series:359c1488ffeb5742e8e43d86,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-09T00:52:06Z,2020-02-09,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=7166,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1304700,ESPORTSTMNT01/1304700,oe-series:d656da56101972c066049692,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-09T19:18:31Z,2020-02-09,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:c334c629fea759876e9e04afbe4aee7,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=7658,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1304739,ESPORTSTMNT01/1304739,oe-series:32b035be7b6eab0d5b4af556,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-09T20:43:48Z,2020-02-09,oe:team:87ee02298073abc2d55060f097d4041,oe:team:a22510a4756fa424cb0771b13261139,oe:team:a22510a4756fa424cb0771b13261139,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=7706,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1304768,ESPORTSTMNT01/1304768,oe-series:672cef54061331544bef814c,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-09T21:42:17Z,2020-02-09,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=7730,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1304785,ESPORTSTMNT01/1304785,oe-series:9591097897eab78c2baee21d,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-02-09T22:34:42Z,2020-02-09,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:f7f7324c151aa6ed770b244ce08e027,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=7742,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1314115,ESPORTSTMNT01/1314115,oe-series:b0e7c98d410b6bcf9401809d,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-03-21T21:21:02Z,2020-03-21,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=27494,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1314148,ESPORTSTMNT01/1314148,oe-series:32241ac8dc09ef20324295ee,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-03-22T00:02:05Z,2020-03-22,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:0dbb780176ecad18f17292d1f5653af,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=27554,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1324117,ESPORTSTMNT01/1324117,oe-series:ba8a2808cb16dea88294ede0,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-03-21T20:18:48Z,2020-03-21,oe:team:a22510a4756fa424cb0771b13261139,oe:team:87ee02298073abc2d55060f097d4041,oe:team:a22510a4756fa424cb0771b13261139,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=27458,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1324153,ESPORTSTMNT01/1324153,oe-series:407f156be62bfd08643ed6b1,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-03-21T22:08:12Z,2020-03-21,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:f7f7324c151aa6ed770b244ce08e027,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=27518,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1324190,ESPORTSTMNT01/1324190,oe-series:3ee8cde21c4c4a9bd88c6710,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-03-22T00:46:29Z,2020-03-22,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:2e66da41dc460dd378e3bcc57042d31,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=27566,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1324422,ESPORTSTMNT01/1324422,oe-series:237439dcde2b783972d878e0,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-03-22T18:45:39Z,2020-03-22,oe:team:87ee02298073abc2d55060f097d4041,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=27938,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1324430,ESPORTSTMNT01/1324430,oe-series:dd90dfa79155e4165d6e0add,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-03-22T19:22:05Z,2020-03-22,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=27962,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1324468,ESPORTSTMNT01/1324468,oe-series:05277f99cb0fac26ae8fe963,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-03-22T20:47:07Z,2020-03-22,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:a22510a4756fa424cb0771b13261139,oe:team:c334c629fea759876e9e04afbe4aee7,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=27986,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1324479,ESPORTSTMNT01/1324479,oe-series:94120ec9fdcc4f2c6deea3ab,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-03-22T21:37:52Z,2020-03-22,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=28010,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1324492,ESPORTSTMNT01/1324492,oe-series:df3e8195a3b19a4fc28783c2,LCS,2020,LCS:2020:spring,LCS:2020:spring:regular,1,,2020-03-22T22:54:45Z,2020-03-22,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:f7f7324c151aa6ed770b244ce08e027,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=28022,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1403832,ESPORTSTMNT01/1403832,oe-series:1ab8c42b08fa504355cfdbef,LCS,2020,LCS:2020:summer,LCS:2020:summer:regular,1,,2020-06-13T00:40:51Z,2020-06-13,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:f7f7324c151aa6ed770b244ce08e027,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=51734,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1403840,ESPORTSTMNT01/1403840,oe-series:a59b2626dc5652456b4b741a,LCS,2020,LCS:2020:summer,LCS:2020:summer:regular,1,,2020-06-13T01:50:33Z,2020-06-13,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=51782,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1404251,ESPORTSTMNT01/1404251,oe-series:16a8e60cbe404323f8bc1c03,LCS,2020,LCS:2020:summer,LCS:2020:summer:regular,1,,2020-06-14T19:42:58Z,2020-06-14,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:fc8e90107dabb9a35c490b0d86adea0,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=52742,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1404256,ESPORTSTMNT01/1404256,oe-series:024fc9a1b0ec3913762add32,LCS,2020,LCS:2020:summer,LCS:2020:summer:regular,1,,2020-06-14T20:31:15Z,2020-06-14,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:a22510a4756fa424cb0771b13261139,oe:team:a22510a4756fa424cb0771b13261139,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=52778,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1404270,ESPORTSTMNT01/1404270,oe-series:2a4c7eae367b6b4ba2756db4,LCS,2020,LCS:2020:summer,LCS:2020:summer:regular,1,,2020-06-14T21:27:34Z,2020-06-14,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:87ee02298073abc2d55060f097d4041,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=52814,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1404282,ESPORTSTMNT01/1404282,oe-series:4bf4dd08f102a24d236bdc6d,LCS,2020,LCS:2020:summer,LCS:2020:summer:regular,1,,2020-06-14T22:34:36Z,2020-06-14,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=52826,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1414076,ESPORTSTMNT01/1414076,oe-series:ea53a30761c8e232c4bc2bdb,LCS,2020,LCS:2020:summer,LCS:2020:summer:regular,1,,2020-06-13T19:34:10Z,2020-06-13,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:f7f7324c151aa6ed770b244ce08e027,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=52322,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1414100,ESPORTSTMNT01/1414100,oe-series:f4bc783aface2a41632ffaf5,LCS,2020,LCS:2020:summer,LCS:2020:summer:regular,1,,2020-06-13T20:36:50Z,2020-06-13,oe:team:a22510a4756fa424cb0771b13261139,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:8eb884e168f28402ce685bedebb5250,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=52334,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1414121,ESPORTSTMNT01/1414121,oe-series:11537cd133fa30add402cf99,LCS,2020,LCS:2020:summer,LCS:2020:summer:regular,1,,2020-06-13T21:42:47Z,2020-06-13,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:2e66da41dc460dd378e3bcc57042d31,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=52346,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
ESPORTSTMNT01/1414138,ESPORTSTMNT01/1414138,oe-series:8871d498b2aabe1e64738175,LCS,2020,LCS:2020:summer,LCS:2020:summer:regular,1,,2020-06-13T22:38:52Z,2020-06-13,oe:team:87ee02298073abc2d55060f097d4041,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:87ee02298073abc2d55060f097d4041,COMPLETED_POSTEVENT_SOURCE,src_oracles_elixir,data/raw/oracles_elixir/2020_LoL_esports_match_data_from_OraclesElixir.csv#line=52358,7e2ad1e6c603745aaf7c32aa52b650affe3ca04581674601f97a38a31d0bc3fa,DIRECT_SOURCE_FACT_PLUS_TEAM_RESULT_JOIN
