player,target_cutoff,prior_games,kp_recent,kp_long,kp_recent_minus_long,damage_share_recent,damage_share_long,damage_share_delta,gold_share_recent,gold_share_long,gold_share_delta,csdiffat15_recent,csdiffat15_long,csdiffat15_delta,latest_source_match_timestamp,source
Inspired,2024-08-30 20:08:40+00:00,52,0.84593837535014,0.7250320259660927,0.12090634938404732,0.08409956666666667,0.1538982576923077,-0.06979869102564103,0.16764066666666666,0.18984769230769233,-0.02220702564102567,-19.333333333333332,7.096153846153846,-26.42948717948718,2024-08-25 22:51:53+00:00,Oracle Elixir prior completed games
Quad,2024-08-30 20:08:40+00:00,26,0.8305322128851541,0.6978809091797302,0.13265130370542388,0.3783663333333333,0.315314,0.06305233333333332,0.2764716666666666,0.2516640769230769,0.02480758974358971,-18.0,1.5769230769230769,-19.576923076923077,2024-08-25 22:51:53+00:00,Oracle Elixir prior completed games
Quid,2024-08-30 20:08:40+00:00,48,0.5952380952380952,0.6739982090684364,-0.0787601138303412,0.27725700000000003,0.29524510416666666,-0.01798810416666663,0.30842733333333333,0.26377527083333335,0.04465206249999998,-18.666666666666668,1.1041666666666667,-19.770833333333336,2024-08-24 21:47:58+00:00,Oracle Elixir prior completed games
CoreJJ,2024-08-30 20:08:40+00:00,53,0.6685434173669468,0.7164699547765656,-0.04792653740961883,0.06684946666666668,0.07520045094339622,-0.008350984276729548,0.108699,0.10852272641509433,0.00017627358490567013,-4.0,-9.11320754716981,5.113207547169811,2024-08-24 21:47:58+00:00,Oracle Elixir prior completed games
Vulcan,2024-08-30 20:08:40+00:00,43,0.8333333333333334,0.7629203664284573,0.07041296690487608,0.10703896666666668,0.08452820232558139,0.022510764341085288,0.08930439999999999,0.10726784186046513,-0.01796344186046514,-10.333333333333334,4.046511627906977,-14.37984496124031,2024-08-25 22:51:53+00:00,Oracle Elixir prior completed games
Licorice,2024-08-30 20:08:40+00:00,25,0.7095623674571043,0.4709723180843924,0.23859004937271194,0.21866033333333335,0.18180739600000004,0.03685293733333331,0.21905300000000003,0.20635740000000002,0.012695600000000001,8.666666666666666,0.84,7.826666666666666,2024-08-23 23:39:20+00:00,Oracle Elixir prior completed games
Impact,2024-08-30 20:08:40+00:00,53,0.612577030812325,0.5681520125678219,0.04442501824450307,0.23588566666666666,0.2073468716981132,0.028538794968553466,0.20839266666666667,0.2047919056603774,0.0036007610062892825,26.333333333333332,4.30188679245283,22.031446540880502,2024-08-24 21:47:58+00:00,Oracle Elixir prior completed games
Massu,2024-09-06 20:13:13+00:00,57,0.8430335097001764,0.6915481531668275,0.15148535653334894,0.25519733333333333,0.25817911754385964,-0.002981784210526306,0.23452233333333336,0.2346093859649123,-8.705263157893217e-05,-9.666666666666666,-4.859649122807017,-4.807017543859649,2024-08-31 23:47:37+00:00,Oracle Elixir prior completed games
Yeon,2024-09-06 20:13:13+00:00,58,0.7904040404040403,0.7010915766171497,0.08931246378689062,0.2703913333333334,0.2817804310344828,-0.011389097701149431,0.25344833333333333,0.25386346551724137,-0.0004151321839080402,9.666666666666666,14.689655172413794,-5.0229885057471275,2024-08-31 23:47:37+00:00,Oracle Elixir prior completed games
Busio,2024-09-06 20:13:13+00:00,57,0.63668430335097,0.7436225554566905,-0.1069382521057205,0.07596546666666666,0.09368500526315789,-0.017719538596491224,0.07858323333333334,0.1069695456140351,-0.028386312280701764,1.0,0.21052631578947367,0.7894736842105263,2024-08-31 23:47:37+00:00,Oracle Elixir prior completed games
CoreJJ,2024-09-06 20:13:13+00:00,58,0.9393939393939394,0.730952691172525,0.2084412482214144,0.07799666666666667,0.0763233068965517,0.001673359770114971,0.12128233333333334,0.10919939655172414,0.012082936781609196,-1.0,-8.586206896551724,7.586206896551724,2024-08-31 23:47:37+00:00,Oracle Elixir prior completed games
FBI,2025-01-25 21:14:31+00:00,44,0.6690821256038647,0.7181669068969987,-0.04908478129313398,0.33762566666666666,0.28782795454545457,0.04979771212121209,0.26041866666666663,0.24182754545454543,0.018591121212121198,5.333333333333333,-7.0,12.333333333333332,2024-08-23 23:39:20+00:00,Oracle Elixir prior completed games
Yeon,2025-01-25 21:14:31+00:00,62,0.45,0.6840856684483013,-0.2340856684483013,0.2557466666666666,0.28082285483870967,-0.025076188172043046,0.22129733333333332,0.2521663548387097,-0.030869021505376376,0.6666666666666666,13.725806451612904,-13.059139784946238,2024-09-07 22:46:24+00:00,Oracle Elixir prior completed games
Inspired,2025-01-25 21:14:31+00:00,64,0.7105413105413105,0.7299178248955043,-0.01937651435419374,0.17865806666666664,0.15216104375,0.02649702291666664,0.199987,0.1874385625,0.01254843750000001,8.333333333333334,7.875,0.4583333333333339,2024-09-07 22:46:24+00:00,Oracle Elixir prior completed games
Blaber,2025-01-25 21:14:31+00:00,47,0.886710239651416,0.7728803990522168,0.1138298405991992,0.11889426666666665,0.17327544468085107,-0.05438117801418442,0.1668976666666667,0.18450644680851064,-0.017608780141843944,-16.0,8.553191489361701,-24.5531914893617,2024-09-01 22:37:27+00:00,Oracle Elixir prior completed games
APA,2025-01-25 21:14:31+00:00,62,0.5626262626262627,0.6564364091392324,-0.0938101465129697,0.2874843333333333,0.30074880645161295,-0.013264473118279663,0.27442066666666665,0.2653200161290322,0.009100650537634425,-19.333333333333332,1.2580645161290323,-20.591397849462364,2024-09-07 22:46:24+00:00,Oracle Elixir prior completed games
Quad,2025-01-25 21:14:31+00:00,38,0.6068376068376068,0.6861993178774588,-0.07936171103985201,0.31905633333333333,0.312364447368421,0.006691885964912325,0.24286399999999997,0.25365597368421056,-0.010791973684210587,19.333333333333332,2.1842105263157894,17.14912280701754,2024-09-07 22:46:24+00:00,Oracle Elixir prior completed games
CoreJJ,2025-01-25 21:14:31+00:00,62,0.680050505050505,0.7263775419864189,-0.04632703693591389,0.08053263333333334,0.07633971612903225,0.004192917204301094,0.11041553333333332,0.10891088548387097,0.0015046478494623455,6.333333333333333,-7.67741935483871,14.010752688172044,2024-09-07 22:46:24+00:00,Oracle Elixir prior completed games
Eyla,2025-01-25 21:14:31+00:00,60,0.7857142857142857,0.7201554926866206,0.0655587930276651,0.11659493333333333,0.07476255666666666,0.04183237666666667,0.1131707,0.10923654999999997,0.003934150000000025,-6.333333333333333,10.933333333333334,-17.266666666666666,2024-09-06 22:01:47+00:00,Oracle Elixir prior completed games
Castle,2025-01-25 21:14:31+00:00,29,0.545751633986928,0.5885271506721812,-0.042775516685253145,0.218503,0.2097996896551724,0.008703310344827603,0.20904266666666663,0.21024455172413792,-0.0012018850574712914,-10.0,-3.8275862068965516,-6.172413793103448,2024-08-11 23:48:41+00:00,Oracle Elixir prior completed games
Impact,2025-01-25 21:14:31+00:00,62,0.5376262626262626,0.5680891348881331,-0.0304628722618705,0.2549913333333333,0.20478163709677416,0.05020969623655913,0.2303656666666667,0.2037167096774193,0.02664895698924738,-7.0,2.370967741935484,-9.370967741935484,2024-09-07 22:46:24+00:00,Oracle Elixir prior completed games
FBI,2025-02-01 21:06:58+00:00,46,0.6683268272984252,0.7172962768084632,-0.04896944951003801,0.30332166666666666,0.28936508695652174,0.013956579710144912,0.2844003333333333,0.24419384782608697,0.04020648550724634,5.333333333333333,-6.413043478260869,11.746376811594203,2025-01-26 22:01:48+00:00,Oracle Elixir prior completed games
Hena,2025-02-01 21:06:58+00:00,2,0.9545454545454546,0.9545454545454546,0.0,0.3223395,0.3223395,0.0,0.290244,0.290244,0.0,11.5,11.5,0.0,2025-01-25 23:52:59+00:00,Oracle Elixir prior completed games
River,2025-02-01 21:06:58+00:00,62,0.6426360017691287,0.7252567841200716,-0.08262078235094283,0.16912566666666665,0.17382853225806452,-0.004702865591397876,0.17717833333333333,0.18522108064516127,-0.008042747311827941,4.333333333333333,1.2258064516129032,3.10752688172043,2025-01-26 22:01:48+00:00,Oracle Elixir prior completed games
Contractz,2025-02-01 21:06:58+00:00,46,0.6257648953301127,0.759657225272843,-0.13389232994273026,0.12856433333333334,0.16787491956521738,-0.03931058623188405,0.1761,0.18283778260869563,-0.006737782608695619,-2.3333333333333335,-3.3260869565217392,0.9927536231884058,2025-01-25 22:01:01+00:00,Oracle Elixir prior completed games
Quid,2025-02-01 21:06:58+00:00,62,0.5556538404835618,0.6647573223888417,-0.10910348190527985,0.2448963333333333,0.28961945161290326,-0.04472311827956996,0.23612033333333335,0.2643946935483871,-0.02827436021505378,1.3333333333333333,0.5161290322580645,0.8172043010752688,2025-01-26 22:01:48+00:00,Oracle Elixir prior completed games
APA,2025-02-01 21:06:58+00:00,64,0.733015873015873,0.6588245570679172,0.0741913159479558,0.3319783333333333,0.30155196875,0.03042636458333331,0.24412566666666669,0.26420940625,-0.020083739583333315,-5.666666666666667,1.109375,-6.776041666666667,2025-01-26 23:52:28+00:00,Oracle Elixir prior completed games
CoreJJ,2025-02-01 21:06:58+00:00,64,0.7701587301587302,0.7283211009422004,0.04183762921652978,0.09647213333333333,0.07784592343749999,0.018626209895833343,0.11647686666666668,0.10969849843749999,0.0067783682291666925,-1.3333333333333333,-7.5625,6.229166666666667,2025-01-26 23:52:28+00:00,Oracle Elixir prior completed games
huhi,2025-02-01 21:06:58+00:00,46,0.5874396135265699,0.7447776629390106,-0.15733804941244067,0.0756497,0.07783921956521739,-0.0021895195652173877,0.10384083333333333,0.1122810239130435,-0.008440190579710169,-0.6666666666666666,13.304347826086957,-13.971014492753623,2025-01-26 22:01:48+00:00,Oracle Elixir prior completed games
FBI,2025-02-03 00:15:46+00:00,49,0.6165647015202077,0.7111290375051007,-0.094564335984893,0.27853533333333336,0.28870204081632656,-0.010166707482993198,0.24132833333333337,0.24401840816326528,-0.0026900748299319155,0.0,-6.020408163265306,6.020408163265306,2025-02-02 23:06:46+00:00,Oracle Elixir prior completed games
Yeon,2025-02-03 00:15:46+00:00,67,0.657020757020757,0.680278498942428,-0.02325774192167096,0.2447406666666667,0.2787824029850747,-0.034041736318407984,0.2629033333333333,0.2529884925373134,0.009914840796019897,0.0,12.940298507462687,-12.940298507462687,2025-02-02 23:06:46+00:00,Oracle Elixir prior completed games
River,2025-02-03 00:15:46+00:00,65,0.6058120133481647,0.7197439485459837,-0.11393193519781897,0.16519399999999998,0.1734300153846154,-0.008236015384615408,0.179357,0.18495043076923073,-0.005593430769230745,-2.0,1.0769230769230769,-3.0769230769230766,2025-02-02 23:06:46+00:00,Oracle Elixir prior completed games
Inspired,2025-02-03 00:15:46+00:00,66,0.7948629744295378,0.7321447263458047,0.06271824808373305,0.0952531,0.15077843787878786,-0.05552533787878787,0.17021566666666668,0.18710659090909093,-0.01689092424242425,-8.333333333333334,7.787878787878788,-16.12121212121212,2025-01-25 22:01:01+00:00,Oracle Elixir prior completed games
APA,2025-02-03 00:15:46+00:00,67,0.5646520146520146,0.6546078760642201,-0.08995586141220546,0.24355766666666667,0.2989552089552239,-0.0553975422885572,0.229195,0.26264159701492534,-0.03344659701492533,2.0,1.1492537313432836,0.8507462686567164,2025-02-02 23:06:46+00:00,Oracle Elixir prior completed games
Quid,2025-02-03 00:15:46+00:00,65,0.7624212087504635,0.6692648863747627,0.09315632237570082,0.32398566666666667,0.2912055846153846,0.03278008205128208,0.27782966666666664,0.2650147692307692,0.012814897435897421,-2.0,0.4,-2.4,2025-02-02 23:06:46+00:00,Oracle Elixir prior completed games
Eyla,2025-02-03 00:15:46+00:00,65,0.632678284513657,0.7155360183834457,-0.08285773386978867,0.07122953333333333,0.074227,-0.0029974666666666705,0.11664316666666667,0.10928779846153847,0.007355368205128207,4.666666666666667,10.184615384615384,-5.517948717948717,2025-02-02 23:06:46+00:00,Oracle Elixir prior completed games
CoreJJ,2025-02-03 00:15:46+00:00,67,0.7603785103785103,0.7297565073348709,0.03062200304363949,0.07934206666666667,0.07791291492537313,0.001429151741293544,0.09756066666666667,0.1091550134328358,-0.011594346766169134,-4.666666666666667,-7.432835820895522,2.766169154228855,2025-02-02 23:06:46+00:00,Oracle Elixir prior completed games
Bwipo,2025-02-03 00:15:46+00:00,66,0.6349042540993005,0.5820605304552682,0.05284372364403234,0.29272666666666664,0.21188902878787877,0.08083763787878787,0.23120366666666667,0.2198391363636364,0.011364530303030279,16.333333333333332,5.621212121212121,10.712121212121211,2025-01-25 22:01:01+00:00,Oracle Elixir prior completed games
Srtty,2025-02-03 00:15:46+00:00,5,0.6051587301587301,0.6630952380952381,-0.05793650793650795,0.2248146666666667,0.2537918,-0.02897713333333332,0.20074433333333333,0.2267648,-0.02602046666666666,-7.333333333333333,-9.2,1.8666666666666663,2025-02-02 01:34:49+00:00,Oracle Elixir prior completed games
Zven,2025-02-10 00:46:00+00:00,36,0.5390287312484109,0.7331771002018792,-0.19414836895346832,0.2939293333333333,0.2914132777777778,0.0025160555555555075,0.23195866666666665,0.24873683333333332,-0.016778166666666677,2.0,3.611111111111111,-1.6111111111111112,2025-02-03 02:54:42+00:00,Oracle Elixir prior completed games
Route,2025-02-10 00:46:00+00:00,10,0.6964285714285715,0.7387733757470599,-0.042344804318488416,0.34350466666666674,0.2916092,0.05189546666666672,0.2702876666666667,0.2613385,0.00894916666666673,6.666666666666667,3.3,3.366666666666667,2025-02-09 22:10:45+00:00,Oracle Elixir prior completed games
Quad,2025-02-10 00:46:00+00:00,45,0.5155929038281979,0.680486565130012,-0.16489366130181415,0.2217773333333333,0.30629324444444445,-0.08451591111111115,0.21391233333333334,0.2510206888888889,-0.037108355555555556,-3.3333333333333335,2.511111111111111,-5.844444444444445,2025-02-09 23:49:15+00:00,Oracle Elixir prior completed games
Quid,2025-02-10 00:46:00+00:00,66,0.7550287356321839,0.6695411759751451,0.0854875596570388,0.28298066666666666,0.2896504999999999,-0.006669833333333264,0.258286,0.26423236363636365,-0.0059463636363636385,-0.6666666666666666,0.3939393939393939,-1.0606060606060606,2025-02-03 02:54:42+00:00,Oracle Elixir prior completed games
Eyla,2025-02-10 00:46:00+00:00,66,0.6884578544061303,0.7170051696200602,-0.028547315213929947,0.07192406666666666,0.07407618181818182,-0.0021521151515151576,0.11289903333333334,0.10911941666666668,0.003779616666666666,0.0,9.954545454545455,-9.954545454545455,2025-02-03 02:54:42+00:00,Oracle Elixir prior completed games
CoreJJ,2025-02-10 00:46:00+00:00,69,0.7656695156695156,0.730745851727741,0.034923663941774596,0.058600433333333334,0.07738071594202899,-0.018780282608695652,0.08937473333333334,0.1087880652173913,-0.019413331884057958,-4.0,-7.3478260869565215,3.3478260869565215,2025-02-09 21:57:01+00:00,Oracle Elixir prior completed games
Bwipo,2025-02-10 00:46:00+00:00,71,0.7792717086834734,0.5916029596633537,0.18766874902011965,0.26476866666666665,0.21306368873239437,0.051704977934272284,0.23718366666666668,0.22036495774647888,0.016818708920187803,9.0,5.605633802816901,3.394366197183099,2025-02-09 23:49:15+00:00,Oracle Elixir prior completed games
Wizer,2025-02-10 00:46:00+00:00,10,0.7316176470588235,0.5612410047924585,0.17037664226636495,0.24732300000000004,0.2110105,0.03631250000000005,0.20048533333333332,0.2163764,-0.015891066666666676,16.666666666666668,10.1,6.566666666666668,2025-02-09 22:10:45+00:00,Oracle Elixir prior completed games
Yeon,2025-02-22 19:13:32+00:00,73,0.6940267335004178,0.682621569181902,0.011405164318515792,0.30380233333333334,0.2788853150684931,0.02491701826484022,0.3046733333333333,0.25520397260273975,0.04946936073059355,-6.666666666666667,12.013698630136986,-18.680365296803654,2025-02-16 23:17:16+00:00,Oracle Elixir prior completed games
FBI,2025-02-22 19:13:32+00:00,52,0.7312801932367149,0.7122916041819245,0.018988589054790395,0.2829076666666667,0.28836775,-0.005460083333333254,0.263316,0.24513173076923078,0.018184269230769212,2.6666666666666665,-5.519230769230769,8.185897435897436,2025-02-15 20:02:58+00:00,Oracle Elixir prior completed games
River,2025-02-22 19:13:32+00:00,68,0.7126610305958132,0.7194314668717114,-0.0067704362758982395,0.21736,0.17536810294117647,0.04199189705882353,0.19423666666666664,0.18536011764705876,0.008876549019607882,6.0,1.2941176470588236,4.705882352941177,2025-02-15 20:02:58+00:00,Oracle Elixir prior completed games
Inspired,2025-02-22 19:13:32+00:00,74,0.7971781305114639,0.7311492681274953,0.06602886238396866,0.16062933333333332,0.152405322972973,0.008224010360360329,0.206213,0.188355,0.017858000000000013,13.0,7.3108108108108105,5.6891891891891895,2025-02-15 22:08:12+00:00,Oracle Elixir prior completed games
APA,2025-02-22 19:13:32+00:00,73,0.7376775271512114,0.6633552723415204,0.07432225480969101,0.3270133333333333,0.2992484657534246,0.027764867579908703,0.2430846666666667,0.2607382465753425,-0.017653579908675804,-2.3333333333333335,0.2602739726027397,-2.5936073059360734,2025-02-16 23:17:16+00:00,Oracle Elixir prior completed games
Loki,2025-02-22 19:13:32+00:00,8,0.5833333333333334,0.6334699974574116,-0.050136664124078245,0.24581166666666668,0.23576025,0.010051416666666674,0.23677533333333334,0.24132187500000002,-0.004546541666666681,-3.0,-3.625,0.625,2025-02-16 19:58:13+00:00,Oracle Elixir prior completed games
Zven,2025-04-05 20:14:15+00:00,41,0.5473389355742296,0.7217548285255098,-0.17441589295128013,0.26556033333333334,0.28988595121951216,-0.02432561788617882,0.22689233333333333,0.24818348780487806,-0.021291154471544727,-3.0,3.317073170731707,-6.317073170731707,2025-02-23 00:07:14+00:00,Oracle Elixir prior completed games
Hena,2025-04-05 20:14:15+00:00,5,0.5444444444444444,0.7084848484848486,-0.1640404040404042,0.3126223333333333,0.31650919999999994,-0.003886866666666655,0.2515176666666667,0.26700820000000003,-0.015490533333333334,-4.333333333333333,2.0,-6.333333333333333,2025-02-01 22:48:32+00:00,Oracle Elixir prior completed games
Contractz,2025-04-05 20:14:15+00:00,51,0.49999999999999994,0.7482062368007154,-0.24820623680071546,0.157024,0.16971049607843136,-0.012686496078431364,0.180955,0.18275201960784315,-0.0017970196078431477,-14.333333333333334,-4.313725490196078,-10.019607843137255,2025-02-09 21:57:01+00:00,Oracle Elixir prior completed games
Inspired,2025-04-05 20:14:15+00:00,77,0.6781440781440781,0.729084130855414,-0.05094005271133595,0.18904866666666667,0.15383298571428572,0.03521568095238095,0.192886,0.18853153246753246,0.004354467532467543,8.666666666666666,7.363636363636363,1.3030303030303028,2025-02-22 21:00:03+00:00,Oracle Elixir prior completed games
Quad,2025-04-05 20:14:15+00:00,51,0.6391941391941391,0.6796308033358055,-0.040436664141666356,0.23000566666666666,0.3034373921568628,-0.07343172549019611,0.22805266666666668,0.24907064705882354,-0.021017980392156854,-4.0,2.784313725490196,-6.784313725490196,2025-02-22 21:00:03+00:00,Oracle Elixir prior completed games
Quid,2025-04-05 20:14:15+00:00,74,0.7222222222222222,0.6743489189827411,0.047873303239481135,0.263806,0.2854303783783783,-0.02162437837837833,0.2602273333333333,0.2620303918918919,-0.0018030585585586123,1.0,0.8783783783783784,0.1216216216216216,2025-02-23 21:12:06+00:00,Oracle Elixir prior completed games
Lyonz,2025-04-05 20:14:15+00:00,5,0.6,0.6751515151515151,-0.07515151515151508,0.07741749999999999,0.07284352,0.004573979999999991,0.09382143333333333,0.08971232,0.004109113333333331,-2.0,4.0,-6.0,2025-02-01 22:48:32+00:00,Oracle Elixir prior completed games
CoreJJ,2025-04-05 20:14:15+00:00,79,0.7281746031746033,0.7382638255104991,-0.01008922233589582,0.12310743333333334,0.07837963924050632,0.04472779409282701,0.12209916666666666,0.10955818101265821,0.012540985654008449,1.3333333333333333,-6.544303797468355,7.877637130801688,2025-02-23 21:12:06+00:00,Oracle Elixir prior completed games
Bwipo,2025-04-05 20:14:15+00:00,77,0.510989010989011,0.5926235748610812,-0.08163456387207024,0.209735,0.21293814155844154,-0.0032031415584415357,0.22503633333333337,0.2203264415584416,0.004709891774891756,10.333333333333334,5.8441558441558445,4.489177489177489,2025-02-22 21:00:03+00:00,Oracle Elixir prior completed games
Srtty,2025-04-05 20:14:15+00:00,7,0.3829365079365079,0.5629251700680272,-0.17998866213151932,0.20003733333333332,0.23977457142857145,-0.03973723809523813,0.18037033333333333,0.21552114285714286,-0.03515080952380953,-16.333333333333332,-12.285714285714286,-4.047619047619046,2025-02-09 23:49:15+00:00,Oracle Elixir prior completed games
River,2025-04-12 20:06:56+00:00,76,0.7060185185185185,0.7169251432532568,-0.010906624734738357,0.20842933333333333,0.17551625000000004,0.03291308333333329,0.2030086666666667,0.18643601315789474,0.016572653508771962,7.333333333333333,1.1710526315789473,6.162280701754385,2025-04-06 21:16:20+00:00,Oracle Elixir prior completed games
Inspired,2025-04-12 20:06:56+00:00,79,0.6192022792022792,0.7263506366846723,-0.10714835748239304,0.14414233333333334,0.1538053151898734,-0.009662981856540048,0.21317533333333336,0.1893716329113924,0.023803700421940965,16.0,7.506329113924051,8.49367088607595,2025-04-06 22:13:45+00:00,Oracle Elixir prior completed games
Loki,2025-04-12 20:06:56+00:00,13,0.6757020757020756,0.6371616539140897,0.03854042178798589,0.232838,0.24770084615384616,-0.014862846153846171,0.245254,0.24578523076923078,-0.0005312307692307838,-0.6666666666666666,-3.0,2.3333333333333335,2025-04-06 20:07:24+00:00,Oracle Elixir prior completed games
Quid,2025-04-12 20:06:56+00:00,76,0.7712962962962964,0.6788251170212068,0.09247117927508952,0.26570933333333335,0.284944447368421,-0.019235114035087653,0.24995766666666666,0.26187698684210525,-0.011919320175438591,4.666666666666667,1.013157894736842,3.653508771929825,2025-04-06 21:16:20+00:00,Oracle Elixir prior completed games
Lyonz,2025-04-12 20:06:56+00:00,7,0.7005159958720331,0.6967579376248106,0.0037580582472224178,0.08388773333333334,0.08270591428571428,0.001181819047619062,0.10331346666666667,0.0975237857142857,0.005789680952380971,-4.333333333333333,2.142857142857143,-6.476190476190476,2025-04-06 23:23:09+00:00,Oracle Elixir prior completed games
CoreJJ,2025-04-12 20:06:56+00:00,81,0.7710084033613446,0.7380089452872914,0.032999458074053134,0.0813335,0.07836377901234567,0.0029697209876543285,0.10407116666666666,0.10956849753086417,-0.005497330864197514,4.0,-6.2592592592592595,10.25925925925926,2025-04-06 21:16:20+00:00,Oracle Elixir prior completed games
Bwipo,2025-04-12 20:06:56+00:00,79,0.5123646723646723,0.5912350736690989,-0.07887040130442657,0.23309900000000003,0.21400596075949366,0.01909303924050637,0.23462133333333335,0.22094220253164565,0.0136791308016877,7.0,5.860759493670886,1.1392405063291138,2025-04-06 22:13:45+00:00,Oracle Elixir prior completed games
Licorice,2025-04-12 20:06:56+00:00,37,0.47966976264189887,0.48775933074055294,-0.008089568098654076,0.22509233333333334,0.18941673513513516,0.03567559819819818,0.209997,0.20337537837837838,0.0066216216216216095,2.6666666666666665,-2.4324324324324325,5.099099099099099,2025-04-06 23:23:09+00:00,Oracle Elixir prior completed games
Bvoy,2025-04-19 20:08:34+00:00,39,0.626984126984127,0.6385779522675903,-0.01159382528346331,0.27887433333333334,0.27197756410256413,0.006896769230769206,0.259592,0.2564785641025641,0.003113435897435901,2.0,5.564102564102564,-3.564102564102564,2025-04-13 20:59:14+00:00,Oracle Elixir prior completed games
Zven,2025-04-19 20:08:34+00:00,45,0.7583041958041958,0.721485790154633,0.036818405649562846,0.304851,0.2933683555555555,0.011482644444444468,0.2744433333333333,0.24970502222222224,0.024738311111111078,3.0,2.7555555555555555,0.24444444444444446,2025-04-13 22:48:13+00:00,Oracle Elixir prior completed games
Sheiden,2025-04-19 20:08:34+00:00,9,0.7388888888888889,0.6739417989417988,0.06494708994709009,0.11582396666666665,0.1316631,-0.015839133333333352,0.1898693333333333,0.18988511111111112,-1.5777777777808977e-05,3.0,-1.2222222222222223,4.222222222222222,2025-04-13 22:48:13+00:00,Oracle Elixir prior completed games
Inspired,2025-04-19 20:08:34+00:00,81,0.5968697729988053,0.7241025878652534,-0.1272328148664481,0.15460433333333334,0.1541767888888889,0.0004275444444444554,0.19213866666666668,0.18938724691358025,0.0027514197530864315,8.333333333333334,7.493827160493828,0.8395061728395063,2025-04-13 20:59:14+00:00,Oracle Elixir prior completed games
Loki,2025-04-19 20:08:34+00:00,15,0.8066724941724942,0.6571310091497868,0.14954148502270737,0.3165923333333333,0.25705900000000004,0.05953333333333327,0.23670633333333332,0.24349366666666666,-0.00678733333333334,15.0,-0.8,15.8,2025-04-13 22:48:13+00:00,Oracle Elixir prior completed games
Quid,2025-04-19 20:08:34+00:00,78,0.7583652618135376,0.6791912280790184,0.07917403373451914,0.265405,0.2851994102564102,-0.01979441025641021,0.2479383333333333,0.2615127051282051,-0.013574371794871837,-6.0,0.7435897435897436,-6.743589743589744,2025-04-13 20:06:51+00:00,Oracle Elixir prior completed games
Eyla,2025-04-19 20:08:34+00:00,78,0.6355044699872285,0.7172004131514801,-0.08169594316425155,0.06501146666666667,0.07429816923076923,-0.009286702564102564,0.0982402,0.10806485769230771,-0.009824657692307712,-7.666666666666667,8.615384615384615,-16.28205128205128,2025-04-13 20:06:51+00:00,Oracle Elixir prior completed games
CoreJJ,2025-04-19 20:08:34+00:00,83,0.7580213903743317,0.7391193540536437,0.018902036320687987,0.06068743333333334,0.07791010963855421,-0.017222676305220876,0.09844673333333333,0.10920100602409634,-0.010754272690763012,3.0,-6.0843373493975905,9.08433734939759,2025-04-13 21:53:10+00:00,Oracle Elixir prior completed games
Bwipo,2025-04-19 20:08:34+00:00,81,0.5765591397849462,0.5915709659162179,-0.015011826131271722,0.28055599999999997,0.21573117160493827,0.0648248283950617,0.237465,0.22109961728395064,0.01636538271604937,5.0,5.901234567901234,-0.9012345679012341,2025-04-13 20:59:14+00:00,Oracle Elixir prior completed games
Fudge,2025-04-19 20:08:34+00:00,34,0.7619047619047619,0.5850029227738206,0.17690183913094126,0.22569333333333333,0.20973176470588234,0.01596156862745099,0.231784,0.22361994117647058,0.008164058823529413,-12.0,1.4705882352941178,-13.470588235294118,2025-04-13 20:59:14+00:00,Oracle Elixir prior completed games
Zven,2025-04-21 20:07:10+00:00,47,0.6558343617167147,0.7152379111473791,-0.05940354943066439,0.289221,0.29261642553191486,-0.003395425531914853,0.25313766666666665,0.24869444680851063,0.004443219858156017,-5.666666666666667,2.1914893617021276,-7.858156028368795,2025-04-20 21:02:57+00:00,Oracle Elixir prior completed games
Tomo,2025-04-21 20:07:10+00:00,54,0.7583151779230212,0.685506867355996,0.07280831056702519,0.314145,0.2995508703703703,0.014594129629629693,0.25880866666666663,0.25522005555555555,0.003588611111111084,2.3333333333333335,3.9814814814814814,-1.648148148148148,2025-04-20 22:53:25+00:00,Oracle Elixir prior completed games
Blaber,2025-04-21 20:07:10+00:00,64,0.654326066090772,0.742565411858209,-0.08823934576743697,0.12296573333333334,0.166616328125,-0.04365059479166665,0.19711266666666663,0.186088640625,0.011024026041666635,12.333333333333334,8.453125,3.880208333333334,2025-04-20 21:02:57+00:00,Oracle Elixir prior completed games
Inspired,2025-04-21 20:07:10+00:00,83,0.7340777502067825,0.7265801900112251,0.007497560195557362,0.1177603,0.15312111807228915,-0.03536081807228915,0.19549333333333332,0.18973167469879518,0.005761658634538147,4.333333333333333,7.409638554216867,-3.076305220883534,2025-04-20 21:02:57+00:00,Oracle Elixir prior completed games
APA,2025-04-21 20:07:10+00:00,85,0.5964052287581699,0.6641299129028773,-0.06772468414470734,0.26670166666666667,0.2962519058823529,-0.029550239215686225,0.230576,0.25700784705882357,-0.026431847058823565,4.666666666666667,0.5411764705882353,4.125490196078432,2025-04-20 22:02:17+00:00,Oracle Elixir prior completed games
Loki,2025-04-21 20:07:10+00:00,17,0.7551076374605787,0.6756426125449942,0.07946502491558449,0.28552133333333335,0.26157976470588234,0.023941568627451004,0.229392,0.24400817647058826,-0.014616176470588244,8.333333333333334,0.0,8.333333333333334,2025-04-20 21:02:57+00:00,Oracle Elixir prior completed games
