player_id,prediction_period_id,target_cutoff,context_prelock_features,source_max_timestamp,cutoff_safe,feature_count,feature_missing_count,quality_status
oe:player:f35d122e169ccf24593a4d06927a3e2,period:3482fd65afd711052651,2021-02-26T22:23:25+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.1193367700003464,""playstyle_class_2_probability"":0.7129909756256944,""playstyle_uncertainty"":0.24677784396125965,""playstyle_unknown_probability"":0.16767225437395922,""prior_above_role_median_rate"":0.516153897719493,""prior_champion_observation_count"":69,""prior_core_state"":-0.2533202538168652,""prior_effective_evidence"":45.09471342459964,""prior_median_performance"":13.15,""prior_player_rating"":1502.4380211482066,""prior_q25_performance"":8.94,""prior_raw_observation_count"":69,""prior_residual_uncertainty"":0.12606557708647917,""prior_role_adjusted_kp"":-0.12546366150724644,""prior_role_relative_rating"":0.024380211482065706,""prior_starter_reliability"":0.9407755732646214,""prior_team_state"":-0.047479851333864787,""prior_team_strength"":0.22540028440310803,""schedule_opponent_context"":null}",2021-02-21T22:41:19Z,True,21,3,PASS
oe:player:f48c70640770b42b5d7dd72aa21e005,period:3482fd65afd711052651,2021-02-26T22:23:25+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.5434997809291274,""playstyle_class_2_probability"":0.15306383719468805,""playstyle_uncertainty"":0.32682229164157695,""playstyle_unknown_probability"":0.3034363818761845,""prior_above_role_median_rate"":0.46241089093588233,""prior_champion_observation_count"":55,""prior_core_state"":-0.37588241522119453,""prior_effective_evidence"":35.85216751931208,""prior_median_performance"":11.215599999999998,""prior_player_rating"":1501.4480876631426,""prior_q25_performance"":4.1583,""prior_raw_observation_count"":55,""prior_residual_uncertainty"":0.15726026822270567,""prior_role_adjusted_kp"":0.006266066672877662,""prior_role_relative_rating"":0.014480876631426599,""prior_starter_reliability"":0.9240230380136585,""prior_team_state"":-0.3537811718049625,""prior_team_strength"":0.11351684716330383,""schedule_opponent_context"":null}",2021-02-21T20:29:52Z,True,21,3,PASS
oe:player:f61764e99a8cc0851a73c850fd43b0c,period:3482fd65afd711052651,2021-02-26T22:23:25+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.19516979963565498,""prior_champion_observation_count"":15,""prior_core_state"":-0.853124057209339,""prior_effective_evidence"":14.963049325740936,""prior_median_performance"":5.63,""prior_player_rating"":1464.295198701949,""prior_q25_performance"":1.6600000000000001,""prior_raw_observation_count"":15,""prior_residual_uncertainty"":0.2306077479497505,""prior_role_adjusted_kp"":-0.6117165509035649,""prior_role_relative_rating"":-0.3570480129805102,""prior_starter_reliability"":0.8874050036862766,""prior_team_state"":-0.7256554735842692,""prior_team_strength"":-0.08938683781557771,""schedule_opponent_context"":null}",2021-02-21T22:41:19Z,True,21,7,PASS
oe:player:fbadcf84fcfb01a251de88055f631cb,period:3482fd65afd711052651,2021-02-26T22:23:25+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.5242598871640447,""prior_champion_observation_count"":59,""prior_core_state"":-0.17502457922612946,""prior_effective_evidence"":46.76424373275488,""prior_median_performance"":14.727,""prior_player_rating"":1504.0941499606765,""prior_q25_performance"":8.83,""prior_raw_observation_count"":59,""prior_residual_uncertainty"":0.12646867449972624,""prior_role_adjusted_kp"":-0.11967140180577346,""prior_role_relative_rating"":0.040941499606765054,""prior_starter_reliability"":0.9402905297624992,""prior_team_state"":-0.25768289967460456,""prior_team_strength"":0.13470018918305207,""schedule_opponent_context"":null}",2021-02-21T20:29:52Z,True,21,7,PASS
oe:player:fddde6d256bee26713f64ad9b2a9394,period:3482fd65afd711052651,2021-02-26T22:23:25+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.27037424353298617,""prior_champion_observation_count"":15,""prior_core_state"":-0.8758351509707819,""prior_effective_evidence"":14.965412695578463,""prior_median_performance"":7.82,""prior_player_rating"":1463.4000189149476,""prior_q25_performance"":2.45,""prior_raw_observation_count"":15,""prior_residual_uncertainty"":0.20740680562326508,""prior_role_adjusted_kp"":-0.49885712548792255,""prior_role_relative_rating"":-0.365999810850524,""prior_starter_reliability"":0.8875006720045275,""prior_team_state"":-0.5138295620610644,""prior_team_strength"":-0.0017352192579896935,""schedule_opponent_context"":null}",2021-02-21T21:36:02Z,True,21,7,PASS
oe:player:007be3acd5669d100711b13d79e2336,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.22751486070002078,""playstyle_class_2_probability"":0.635428495533362,""playstyle_uncertainty"":0.22846417642508354,""playstyle_unknown_probability"":0.13705664376661725,""prior_above_role_median_rate"":0.44558670727470356,""prior_champion_observation_count"":48,""prior_core_state"":-0.7373220735785461,""prior_effective_evidence"":42.8370519331664,""prior_median_performance"":9.86,""prior_player_rating"":1474.0059906034483,""prior_q25_performance"":1.67,""prior_raw_observation_count"":48,""prior_residual_uncertainty"":0.14095570939217472,""prior_role_adjusted_kp"":-0.43041104772955807,""prior_role_relative_rating"":-0.25994009396551754,""prior_starter_reliability"":0.9426916751911265,""prior_team_state"":-0.33312519073393204,""prior_team_strength"":0.08477574704055618,""schedule_opponent_context"":null}",2024-08-24T21:47:58Z,True,21,3,PASS
oe:player:05fafeaf23dc3285558a4e968970b9f,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.5661630588192132,""playstyle_class_2_probability"":0.22717476600284242,""playstyle_uncertainty"":0.3507567813502226,""playstyle_unknown_probability"":0.20666217517794436,""prior_above_role_median_rate"":0.6640742150437192,""prior_champion_observation_count"":316,""prior_core_state"":0.08062075227941831,""prior_effective_evidence"":73.18485053968816,""prior_median_performance"":18.890800000000002,""prior_player_rating"":1518.268359612968,""prior_q25_performance"":13.212,""prior_raw_observation_count"":316,""prior_residual_uncertainty"":0.1,""prior_role_adjusted_kp"":-0.2676444135235311,""prior_role_relative_rating"":0.18268359612968044,""prior_starter_reliability"":0.9553635240431178,""prior_team_state"":0.1272916102457679,""prior_team_strength"":0.33083077524585836,""schedule_opponent_context"":null}",2024-08-24T21:47:58Z,True,21,3,PASS
oe:player:10fcffece0ac7be85f09c4b51a75762,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.5712364063018508,""prior_champion_observation_count"":267,""prior_core_state"":-0.06899192562104857,""prior_effective_evidence"":42.884991079986705,""prior_median_performance"":17.9532,""prior_player_rating"":1508.5254173630292,""prior_q25_performance"":9.2,""prior_raw_observation_count"":267,""prior_residual_uncertainty"":0.13992154198338877,""prior_role_adjusted_kp"":0.18171894979270764,""prior_role_relative_rating"":0.08525417363029132,""prior_starter_reliability"":0.9402465275063476,""prior_team_state"":-0.30369689286334584,""prior_team_strength"":0.10849577557501949,""schedule_opponent_context"":null}",2024-08-23T23:39:20Z,True,21,7,PASS
oe:player:1970fcb701acce66e0771946bbb3105,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.6694908346541707,""prior_champion_observation_count"":53,""prior_core_state"":0.11464182624593913,""prior_effective_evidence"":47.708599112789116,""prior_median_performance"":19.502000000000002,""prior_player_rating"":1514.145918861256,""prior_q25_performance"":14.377,""prior_raw_observation_count"":53,""prior_residual_uncertainty"":0.10455287473169765,""prior_role_adjusted_kp"":-0.2193463865155,""prior_role_relative_rating"":0.14145918861255852,""prior_starter_reliability"":0.9448347561622076,""prior_team_state"":0.1272916102457679,""prior_team_strength"":0.33083077524585836,""schedule_opponent_context"":null}",2024-08-24T21:47:58Z,True,21,7,PASS
oe:player:1efc4e5732e91520d03385900b903f9,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.3297513785489225,""playstyle_class_2_probability"":0.45843504085085274,""playstyle_uncertainty"":0.2747406474077839,""playstyle_unknown_probability"":0.21181358060022482,""prior_above_role_median_rate"":0.5253494763457099,""prior_champion_observation_count"":20,""prior_core_state"":-0.3319671578468845,""prior_effective_evidence"":19.81264616300307,""prior_median_performance"":12.620000000000001,""prior_player_rating"":1498.9985690635176,""prior_q25_performance"":7.938,""prior_raw_observation_count"":20,""prior_residual_uncertainty"":0.18903349161556696,""prior_role_adjusted_kp"":-0.08431966196079309,""prior_role_relative_rating"":-0.01001430936482417,""prior_starter_reliability"":0.9061480934184306,""prior_team_state"":-0.1423350390524182,""prior_team_strength"":0.1831452415937135,""schedule_opponent_context"":null}",2024-08-25T22:51:53Z,True,21,3,PASS
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.3625718266364857,""playstyle_class_2_probability"":0.46567227663088756,""playstyle_uncertainty"":0.33865720148058537,""playstyle_unknown_probability"":0.1717558967326268,""prior_above_role_median_rate"":0.6713132642464179,""prior_champion_observation_count"":306,""prior_core_state"":-0.028556538045910247,""prior_effective_evidence"":66.90958505523696,""prior_median_performance"":15.415,""prior_player_rating"":1523.6070420142694,""prior_q25_performance"":10.103,""prior_raw_observation_count"":306,""prior_residual_uncertainty"":0.11989544927272894,""prior_role_adjusted_kp"":0.0016233501319177187,""prior_role_relative_rating"":0.23607042014269455,""prior_starter_reliability"":0.9531076584037406,""prior_team_state"":0.1272916102457679,""prior_team_strength"":0.33083077524585836,""schedule_opponent_context"":null}",2024-08-24T21:47:58Z,True,21,3,PASS
oe:player:3e722c8ede909c83af9342c41805a16,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.5034833179277631,""playstyle_class_2_probability"":0.21091928083071482,""playstyle_uncertainty"":0.35607603489834516,""playstyle_unknown_probability"":0.28559740124152205,""prior_above_role_median_rate"":0.6088141618543806,""prior_champion_observation_count"":103,""prior_core_state"":0.0062118091845005975,""prior_effective_evidence"":60.484379061621944,""prior_median_performance"":19.901699999999998,""prior_player_rating"":1511.5549174065159,""prior_q25_performance"":10.325,""prior_raw_observation_count"":103,""prior_residual_uncertainty"":0.11293781001247721,""prior_role_adjusted_kp"":-0.07386821857304954,""prior_role_relative_rating"":0.11554917406515856,""prior_starter_reliability"":0.9542099790108276,""prior_team_state"":0.07616145163019605,""prior_team_strength"":0.29709410035600314,""schedule_opponent_context"":null}",2024-08-25T22:51:53Z,True,21,3,PASS
oe:player:40704dfd2d966862568d29770de57bd,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.6637021392681,""playstyle_class_2_probability"":0.14128840704520823,""playstyle_uncertainty"":0.27891256355932376,""playstyle_unknown_probability"":0.19500945368669176,""prior_above_role_median_rate"":0.35599193170815024,""prior_champion_observation_count"":59,""prior_core_state"":-0.3321272166225958,""prior_effective_evidence"":39.1593801924278,""prior_median_performance"":12.756499999999999,""prior_player_rating"":1489.8618523541995,""prior_q25_performance"":7.0286,""prior_raw_observation_count"":59,""prior_residual_uncertainty"":0.13352346435642412,""prior_role_adjusted_kp"":-0.031192628620384546,""prior_role_relative_rating"":-0.10138147645800381,""prior_starter_reliability"":0.9410217146434164,""prior_team_state"":-0.30369689286334584,""prior_team_strength"":0.10849577557501949,""schedule_opponent_context"":null}",2024-08-23T23:39:20Z,True,21,3,PASS
oe:player:460ae5a7af8d68f7831b70307210ab3,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.5835408013492835,""prior_champion_observation_count"":161,""prior_core_state"":0.029085459640352005,""prior_effective_evidence"":59.88487397172871,""prior_median_performance"":19.084,""prior_player_rating"":1511.9835278691899,""prior_q25_performance"":10.629999999999999,""prior_raw_observation_count"":161,""prior_residual_uncertainty"":0.12066716197774402,""prior_role_adjusted_kp"":0.14343192651422637,""prior_role_relative_rating"":0.11983527869189768,""prior_starter_reliability"":0.9487497666524387,""prior_team_state"":-0.1423350390524182,""prior_team_strength"":0.1831452415937135,""schedule_opponent_context"":null}",2024-08-25T22:51:53Z,True,21,7,PASS
oe:player:6378658dafc3eeb902fa2e52f909172,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.5219663046293929,""prior_champion_observation_count"":78,""prior_core_state"":-0.254326553370505,""prior_effective_evidence"":37.143781825838616,""prior_median_performance"":16.28,""prior_player_rating"":1499.8927819905327,""prior_q25_performance"":6.9399999999999995,""prior_raw_observation_count"":78,""prior_residual_uncertainty"":0.15144346713295181,""prior_role_adjusted_kp"":0.0032706791970422157,""prior_role_relative_rating"":-0.0010721800946733543,""prior_starter_reliability"":0.924709084139,""prior_team_state"":-0.33312519073393204,""prior_team_strength"":0.08477574704055618,""schedule_opponent_context"":null}",2024-08-24T21:47:58Z,True,21,7,PASS
oe:player:7c3395efccd48fe73592001501bef83,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.4660541567082903,""prior_champion_observation_count"":163,""prior_core_state"":-0.23429693924031947,""prior_effective_evidence"":65.03326932780766,""prior_median_performance"":14.604000000000001,""prior_player_rating"":1492.8505182961374,""prior_q25_performance"":8.43,""prior_raw_observation_count"":163,""prior_residual_uncertainty"":0.1,""prior_role_adjusted_kp"":-0.13521899280835023,""prior_role_relative_rating"":-0.07149481703862734,""prior_starter_reliability"":0.9532532905074206,""prior_team_state"":-0.33312519073393204,""prior_team_strength"":0.08477574704055618,""schedule_opponent_context"":null}",2024-08-24T21:47:58Z,True,21,7,PASS
oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.48380124703498795,""prior_champion_observation_count"":272,""prior_core_state"":-0.22910860757323534,""prior_effective_evidence"":62.3793110260197,""prior_median_performance"":15.32,""prior_player_rating"":1499.0767902865086,""prior_q25_performance"":8.218,""prior_raw_observation_count"":272,""prior_residual_uncertainty"":0.12722282803245002,""prior_role_adjusted_kp"":0.03059825810125844,""prior_role_relative_rating"":-0.0092320971349125,""prior_starter_reliability"":0.9543507016980133,""prior_team_state"":-0.30369689286334584,""prior_team_strength"":0.10849577557501949,""schedule_opponent_context"":null}",2024-08-23T23:39:20Z,True,21,7,PASS
oe:player:7e2505960c12cc54c96a0a6efb2e055,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.22212492202533707,""playstyle_class_2_probability"":0.5464693118091358,""playstyle_uncertainty"":0.34106983471322777,""playstyle_unknown_probability"":0.23140576616552713,""prior_above_role_median_rate"":0.5536201857018463,""prior_champion_observation_count"":132,""prior_core_state"":-0.2040718747474437,""prior_effective_evidence"":50.61249603089147,""prior_median_performance"":13.419,""prior_player_rating"":1508.91300385117,""prior_q25_performance"":8.608,""prior_raw_observation_count"":132,""prior_residual_uncertainty"":0.11766098333337673,""prior_role_adjusted_kp"":0.11782083782715683,""prior_role_relative_rating"":0.0891300385117008,""prior_starter_reliability"":0.9498874700159003,""prior_team_state"":0.07616145163019605,""prior_team_strength"":0.29709410035600314,""schedule_opponent_context"":null}",2024-08-25T22:51:53Z,True,21,3,PASS
oe:player:81acc6bcde5c927c78e0990e9887f84,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.5136629821946367,""playstyle_class_2_probability"":0.262847286647312,""playstyle_uncertainty"":0.36470419764433004,""playstyle_unknown_probability"":0.22348973115805135,""prior_above_role_median_rate"":0.5429423798447732,""prior_champion_observation_count"":322,""prior_core_state"":-0.0528248266414094,""prior_effective_evidence"":55.81399580650114,""prior_median_performance"":16.308500000000002,""prior_player_rating"":1508.001843420616,""prior_q25_performance"":10.5587,""prior_raw_observation_count"":322,""prior_residual_uncertainty"":0.11466778942594867,""prior_role_adjusted_kp"":0.038004312824846835,""prior_role_relative_rating"":0.08001843420616103,""prior_starter_reliability"":0.9467729807198346,""prior_team_state"":-0.1423350390524182,""prior_team_strength"":0.1831452415937135,""schedule_opponent_context"":null}",2024-08-25T22:51:53Z,True,21,3,PASS
oe:player:83eb62484689106807fcf5ad55b5479,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.4511755500433595,""prior_champion_observation_count"":183,""prior_core_state"":-0.24439164550993178,""prior_effective_evidence"":59.9218665991253,""prior_median_performance"":15.312,""prior_player_rating"":1493.5320593155147,""prior_q25_performance"":8.717,""prior_raw_observation_count"":183,""prior_residual_uncertainty"":0.11061506887497735,""prior_role_adjusted_kp"":-0.06630670836412156,""prior_role_relative_rating"":-0.0646794068448534,""prior_starter_reliability"":0.9487320402734821,""prior_team_state"":-0.1423350390524182,""prior_team_strength"":0.1831452415937135,""schedule_opponent_context"":null}",2024-08-25T22:51:53Z,True,21,7,PASS
oe:player:8f8eaac8e99c203ee76e57c5c81c91f,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.5257554826257317,""prior_champion_observation_count"":68,""prior_core_state"":-0.008180823041082613,""prior_effective_evidence"":49.933204928827884,""prior_median_performance"":19.189999999999998,""prior_player_rating"":1508.3541191133472,""prior_q25_performance"":10.94,""prior_raw_observation_count"":68,""prior_residual_uncertainty"":0.14567699135326417,""prior_role_adjusted_kp"":-0.10269811733017296,""prior_role_relative_rating"":0.08354119113347222,""prior_starter_reliability"":0.9468668936863596,""prior_team_state"":-0.33312519073393204,""prior_team_strength"":0.08477574704055618,""schedule_opponent_context"":null}",2024-08-24T21:47:58Z,True,21,7,PASS
oe:player:a8307167f3a1c933295bb9e3d43700e,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.698367895649514,""prior_champion_observation_count"":163,""prior_core_state"":0.11172786554917624,""prior_effective_evidence"":55.962662316853816,""prior_median_performance"":19.722,""prior_player_rating"":1516.7216483927855,""prior_q25_performance"":12.619,""prior_raw_observation_count"":163,""prior_residual_uncertainty"":0.10390073287669538,""prior_role_adjusted_kp"":-0.06427639799502045,""prior_role_relative_rating"":0.16721648392785562,""prior_starter_reliability"":0.9522270496122677,""prior_team_state"":0.07616145163019605,""prior_team_strength"":0.29709410035600314,""schedule_opponent_context"":null}",2024-08-25T22:51:53Z,True,21,7,PASS
oe:player:c145139d26813639b8fe6f4d0b28228,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.6391973611610993,""prior_champion_observation_count"":52,""prior_core_state"":0.0532498557903894,""prior_effective_evidence"":46.70534718813339,""prior_median_performance"":17.778,""prior_player_rating"":1509.3813828176155,""prior_q25_performance"":12.644,""prior_raw_observation_count"":52,""prior_residual_uncertainty"":0.1215167671575015,""prior_role_adjusted_kp"":-0.12163541216809363,""prior_role_relative_rating"":0.09381382817615586,""prior_starter_reliability"":0.9480196975554492,""prior_team_state"":0.07616145163019605,""prior_team_strength"":0.29709410035600314,""schedule_opponent_context"":null}",2024-08-25T22:51:53Z,True,21,7,PASS
oe:player:dbe844fcbbc7f54654e54242e79acac,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.6404881590897559,""playstyle_class_2_probability"":0.1897002073896852,""playstyle_uncertainty"":0.3005566733801681,""playstyle_unknown_probability"":0.16981163352055895,""prior_above_role_median_rate"":0.5193712851629954,""prior_champion_observation_count"":111,""prior_core_state"":-0.2587647275296717,""prior_effective_evidence"":57.91606245451753,""prior_median_performance"":17.0946,""prior_player_rating"":1493.1601336821209,""prior_q25_performance"":6.7068,""prior_raw_observation_count"":111,""prior_residual_uncertainty"":0.11563846527881219,""prior_role_adjusted_kp"":-0.2679953899613674,""prior_role_relative_rating"":-0.0683986631787918,""prior_starter_reliability"":0.9505807715628906,""prior_team_state"":-0.33312519073393204,""prior_team_strength"":0.08477574704055618,""schedule_opponent_context"":null}",2024-08-24T21:47:58Z,True,21,3,PASS
oe:player:e03d0722b6dce835cde3268c08c4f54,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":0.3804054476856312,""playstyle_class_2_probability"":0.41206775633586823,""playstyle_uncertainty"":0.36362399735719564,""playstyle_unknown_probability"":0.20752679597850057,""prior_above_role_median_rate"":0.41160446463024397,""prior_champion_observation_count"":246,""prior_core_state"":-0.6026719117097793,""prior_effective_evidence"":44.2860984590211,""prior_median_performance"":11.15,""prior_player_rating"":1481.9485332646943,""prior_q25_performance"":3.74,""prior_raw_observation_count"":246,""prior_residual_uncertainty"":0.14154773912714536,""prior_role_adjusted_kp"":-0.2994146790367933,""prior_role_relative_rating"":-0.18051466735305768,""prior_starter_reliability"":0.9411798111514904,""prior_team_state"":-0.30369689286334584,""prior_team_strength"":0.10849577557501949,""schedule_opponent_context"":null}",2024-08-23T23:39:20Z,True,21,3,PASS
oe:player:e9017664588010860a92ceb5f8fcb82,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.7493517433072427,""prior_champion_observation_count"":26,""prior_core_state"":0.41401952467858444,""prior_effective_evidence"":25.768545337001537,""prior_median_performance"":22.62,""prior_player_rating"":1532.6390135953823,""prior_q25_performance"":16.2,""prior_raw_observation_count"":26,""prior_residual_uncertainty"":0.15013266537807218,""prior_role_adjusted_kp"":0.10305772363255795,""prior_role_relative_rating"":0.3263901359538233,""prior_starter_reliability"":0.925340679903053,""prior_team_state"":0.07616145163019605,""prior_team_strength"":0.29709410035600314,""schedule_opponent_context"":null}",2024-08-25T22:51:53Z,True,21,7,PASS
oe:player:ea9ed09584feecae0991089f087d2ce,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.7450409927943897,""prior_champion_observation_count"":83,""prior_core_state"":0.28791800388643357,""prior_effective_evidence"":59.970162890943406,""prior_median_performance"":20.009999999999998,""prior_player_rating"":1523.9816244895499,""prior_q25_performance"":15.41,""prior_raw_observation_count"":83,""prior_residual_uncertainty"":0.1012530520216358,""prior_role_adjusted_kp"":-0.14974372671008834,""prior_role_relative_rating"":0.23981624489549805,""prior_starter_reliability"":0.9508700918968673,""prior_team_state"":0.1272916102457679,""prior_team_strength"":0.33083077524585836,""schedule_opponent_context"":null}",2024-08-24T21:47:58Z,True,21,7,PASS
oe:player:ed455f823b6586e9e3621dfb5aeb42e,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.5846800094280644,""prior_champion_observation_count"":324,""prior_core_state"":-0.12370885397095321,""prior_effective_evidence"":61.351148071939335,""prior_median_performance"":17.222,""prior_player_rating"":1502.0273699908053,""prior_q25_performance"":7.95,""prior_raw_observation_count"":324,""prior_residual_uncertainty"":0.11005431350080386,""prior_role_adjusted_kp"":0.03153200250451036,""prior_role_relative_rating"":0.020273699908052167,""prior_starter_reliability"":0.9493066732576679,""prior_team_state"":-0.1423350390524182,""prior_team_strength"":0.1831452415937135,""schedule_opponent_context"":null}",2024-08-25T22:51:53Z,True,21,7,PASS
oe:player:f6b8af05a5af22004a67a78f3046b92,period:3685f26c9338932445a9,2024-08-30T20:08:40+00:00,"{""bo_format_context"":null,""canonical_matchup_probability"":null,""playstyle_class_1_probability"":null,""playstyle_class_2_probability"":null,""playstyle_uncertainty"":null,""playstyle_unknown_probability"":null,""prior_above_role_median_rate"":0.6327128762037336,""prior_champion_observation_count"":113,""prior_core_state"":0.1774112513415874,""prior_effective_evidence"":67.922007482839,""prior_median_performance"":20.031,""prior_player_rating"":1518.605006192005,""prior_q25_performance"":13.61,""prior_raw_observation_count"":113,""prior_residual_uncertainty"":0.11054074902708119,""prior_role_adjusted_kp"":-0.1347577258747553,""prior_role_relative_rating"":0.18605006192005114,""prior_starter_reliability"":0.9537967726310868,""prior_team_state"":0.1272916102457679,""prior_team_strength"":0.33083077524585836,""schedule_opponent_context"":null}",2024-08-24T21:47:58Z,True,21,7,PASS
