player,team_id,role,prediction_period_id,target_cutoff,team_strength,opponent_strength,matchup_strength_diff,win_probability,source_match_history_cutoff,latest_source_match_timestamp,provenance
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:18a8b98d7b5d7f0b7105,2024-03-22 20:08:04+00:00,0.1957197045989291,0.158593029009709,0.0371266755892201,0.5339712851192987,2024-03-22 20:08:04+00:00,2024-03-17 21:43:44+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:0c3bfca85acd014e625d,2024-03-30 20:22:30+00:00,0.2329830940001498,0.2581356737659233,-0.0251525797657733,0.4769659376680153,2024-03-30 20:22:30+00:00,2024-03-22 22:49:47+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:697d8a8453920f1ff1c8,2024-06-15 20:11:50+00:00,0.2539186057522313,0.1114163141376572,0.142502291614574,0.6277015394287618,2024-06-15 20:11:50+00:00,2024-03-31 22:47:00+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:ea10f8bb7f189dc4197a,2024-06-22 20:11:50+00:00,0.2280741937292489,-0.0178970166298364,0.2459712103590853,0.71128922688472,2024-06-22 20:11:50+00:00,2024-06-15 22:02:04+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,0.2390692822085874,0.1503420438829628,0.0887272383256246,0.5806023003402866,2024-06-27 20:07:21+00:00,2024-06-23 23:33:13+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,0.2615311194450687,0.0996451193406375,0.1618860001044311,0.6441502880242964,2024-07-20 20:10:15+00:00,2024-06-27 22:55:43+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,0.2510643265032821,0.035664940238888,0.2153993862643941,0.6877426366151613,2024-07-27 20:09:19+00:00,2024-07-20 21:46:03+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:03ffd32cfddfafb63d73,2024-08-03 20:08:15+00:00,0.2743735398326765,0.2610273115302934,0.013346228302383,0.5122283385859969,2024-08-03 20:08:15+00:00,2024-07-28 23:12:39+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:cdd6b3ae49979eef3d9f,2024-08-10 20:07:50+00:00,0.2859032953477382,0.1004834952531839,0.1854198000945542,0.6636697620551414,2024-08-10 20:07:50+00:00,2024-08-04 21:43:36+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:c0a1c4ffff2a32aacb10,2024-08-23 20:07:51+00:00,0.3130343665404335,0.1482317819617946,0.1648025845786389,0.646597158393437,2024-08-23 20:07:51+00:00,2024-08-10 20:51:54+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:3685f26c9338932445a9,2024-08-30 20:08:40+00:00,0.3308307752458583,0.2970941003560031,0.0337366748898552,0.530877688670509,2024-08-30 20:08:40+00:00,2024-08-24 21:47:58+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:77186dc9e4b5f1acc2df,2024-09-06 20:13:13+00:00,0.3199064690774588,0.2922598430054199,0.0276466260720388,0.5253143145505716,2024-09-06 20:13:13+00:00,2024-08-31 23:47:37+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:ee078790277fa6a5a0ce,2025-01-25 21:14:31+00:00,0.2750630013527504,-0.1536136916887857,0.4286766930415361,0.8279823919147798,2025-01-25 21:14:31+00:00,2024-09-07 22:46:24+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:b08144b94745feadc04c,2025-02-01 21:06:58+00:00,0.2883290917446344,0.0915766245791682,0.1967524671654661,0.6728785125123027,2025-02-01 21:06:58+00:00,2025-01-26 23:52:28+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:bcc5730448bc2219d32a,2025-02-09 21:07:49+00:00,0.2621011683533437,0.1487732612694542,0.1133279070838894,0.6023879180045435,2025-02-09 21:07:49+00:00,2025-02-02 23:06:46+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:5a5260defef5072643d0,2025-04-05 20:14:15+00:00,0.2902122913286162,0.2264778399592609,0.0637344513693553,0.5581434234672934,2025-04-05 20:14:15+00:00,2025-02-10 00:46:00+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:fb622d9f67b0d1bacd81,2025-04-12 20:06:56+00:00,0.2695851574680394,0.0396246028905142,0.2299605545775252,0.6990890305134717,2025-04-12 20:06:56+00:00,2025-04-06 21:16:20+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:ab17bbbf5d12cdddc770,2025-04-19 20:08:34+00:00,0.273571340622935,0.013344910348052,0.2602264302748829,0.7219006142981027,2025-04-19 20:08:34+00:00,2025-04-13 21:53:10+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:0bd7b62868a6e6fa9a6d,2025-04-26 20:08:33+00:00,0.2444512229106074,0.0087278724194245,0.2357233504911829,0.703514104122021,2025-04-26 20:08:33+00:00,2025-04-21 21:39:42+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:f91ca0f544586fb72c4d,2025-05-03 20:08:26+00:00,0.2511045477613409,-0.0937578429069757,0.3448623906683166,0.779741046089766,2025-05-03 20:08:26+00:00,2025-04-26 22:55:43+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:92eb584d41521b4a115a,2025-05-10 20:09:23+00:00,0.288636558952491,0.2762769437941844,0.0123596151583065,0.5113246863969069,2025-05-10 20:09:23+00:00,2025-05-03 23:56:15+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:42a66f8e41011df34073,2025-05-17 20:08:05+00:00,0.130544371223744,0.0141688772277215,0.1163754939960224,0.6050605948247746,2025-05-17 20:08:05+00:00,2025-05-10 20:58:20+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:769a792cb95be4e074fc,2025-05-24 20:07:34+00:00,,0.2438262534330071,,0.5,2025-05-24 20:07:34+00:00,2025-05-18 20:55:35+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:540a575a08edacdeb808,2025-05-31 20:08:28+00:00,0.157407234944739,0.0663448782335248,0.0910623567112142,0.5826851936395738,2025-05-31 20:08:28+00:00,2025-05-25 21:52:08+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:b6b241bcd2df026a0c10,2025-06-07 20:06:56+00:00,0.1773805617570038,0.0613223740983984,0.1160581876586053,0.6047826128622392,2025-06-07 20:06:56+00:00,2025-05-31 22:47:04+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:f92170f131413923b84c,2025-07-26 20:10:23+00:00,0.1797331392297352,0.1810001442729734,-0.0012670050432382,0.4988388907658537,2025-07-26 20:10:23+00:00,2025-06-08 23:09:04+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:c7231b512ce5dfec31cf,2025-08-02 20:08:18+00:00,0.2243365516105241,0.0377931996782987,0.1865433519322253,0.6645884611729393,2025-08-02 20:08:18+00:00,2025-07-27 21:02:05+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:c139a580fc7ad181ea33,2025-08-09 20:06:58+00:00,0.1706115606778407,0.3808447251649144,-0.2102331644870737,0.3163386868667186,2025-08-09 20:06:58+00:00,2025-08-02 23:32:14+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:9d2506f6d55754824303,2025-08-16 20:06:27+00:00,0.1851675697762557,0.3421197322007049,-0.1569521624244491,0.3600060995977684,2025-08-16 20:06:27+00:00,2025-08-10 20:59:02+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:1ffa4e947c2611f80c97,2025-08-29 20:06:10+00:00,0.1559184406140365,0.1449434985902797,0.0109749420237568,0.5100563222223962,2025-08-29 20:06:10+00:00,2025-08-17 22:02:15+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:28d589eedfce312e1ad3,2026-01-24 21:24:34+00:00,0.2305218993315174,-0.0541671424325615,0.284689041764079,0.7395404149767696,2026-01-24 21:24:34+00:00,2025-08-30 22:02:02+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:70fac0200d695853ccdc,2026-01-31 21:07:01+00:00,0.2979239724144708,0.1586686102366878,0.1392553621777829,0.6249158784663748,2026-01-31 21:07:01+00:00,2026-01-24 22:19:00+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:b2e5a5987eefaa30eea2,2026-02-07 21:11:32+00:00,0.2718381010043181,0.3626904240415269,-0.0908523230372088,0.4175020339473819,2026-02-07 21:11:32+00:00,2026-01-31 22:10:44+00:00,STAGE_8_CANONICAL_MATCHUP_PLUS_STAGE_9D_A_CUTOFF_SAFE_HISTORY
