captured_at_utc,round_id,round_name,round_index_in_split,market_opens_at,market_closes_at,market_is_open,round_player_id,pro_player_id,summoner_name,role,team_id,team_code,team_name,price,previous_round_price,price_change,is_split_start_price,average_round_score,last_round_score,min_round_score,max_round_score,stats_last_round_price,stats_split_id,stats_split_name,stats_split_year,opponent_codes,opponent_sides,match_timestamps,image_url,source_endpoint
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,6bb112cb-712c-47a5-a55d-749cc263079b,eb1c7f89-eeb7-42aa-b224-41876f739288,eXyu,jungle,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,12.5,12.5,0.0,False,13.833333333333334,13.08,13.08,14.586666666666668,12.5,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739478623419_ggsdgs0.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,5f672a4c-a55f-4ec6-88a4-27e4c3a6c3a0,81be3e3f-7ae8-4802-8b9b-5be817e59314,Ignar,support,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,11.4,11.8,-0.4,False,11.919166666666667,12.4425,3.73,16.646666666666665,11.4,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1705026333045_ignar.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,bfb83cb3-69ce-4da8-802b-7e498a5aee7a,5dfe05bf-d04f-4d10-baa0-abcc8c44916b,FBI,bottom,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,10.4,11.6,-1.2,False,11.012666666666668,8.82,5.109999999999999,16.150000000000002,10.4,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1753349110894_image6224.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,b20b8e98-88c0-45d3-a558-3365cafc7784,3f0fbcc9-0ad5-41c1-af28-35aa47117f36,Palafox,mid,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,8.8,10.2,-1.4,False,9.526166666666665,6.1675,4.703333333333333,15.256666666666668,8.8,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739479665255_ggsdgs21.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,64a824f4-3bfc-4ad4-afe2-de12885c3906,26c604a2-2864-4e48-97cf-803e4946db7c,Denathor,top,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,9.7,10.9,-1.2,False,9.152000000000001,7.795,3.865,14.660000000000002,9.7,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/default-headshot.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,5f6554b4-0f3e-4113-bd04-d04fd87e9861,20e3b396-e689-4314-beff-b3d481b49cd0,Swiffer,coach,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,9.4,10.4,-1.0,False,10.423966666666669,8.1565,5.782,14.888,9.4,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/default-headshot.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,b96cd79e-07ab-4f57-a62a-3f40b903fd2b,1d7b982e-7659-42a3-8895-3ab4df91ce94,Dardoch,jungle,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,9.9,11.9,-2.0,False,8.294166666666667,5.5575,5.5575,10.719999999999999,9.9,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/default-headshot.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,70c366c7-e4ed-4fa5-b124-4958211df8b8,f816aaa5-3310-4b52-9929-a8c94bcca72b,Lyonz,support,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,11.2,10.3,0.9,False,11.413166666666665,16.5525,3.7750000000000004,16.5525,11.2,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739479327358_ggsdgs41.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,aa440fd2-3133-4707-881e-8527b32b5697,f57e5f8c-a53e-4504-96fc-6062a0685cb5,KryRa,jungle,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,11.2,10.8,0.4,False,11.430666666666665,14.885,5.8549999999999995,14.885,11.2,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1675150271520_placeholder.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,22699cd4-c14b-443b-9ef7-0a4e8157b460,9c3659ab-6630-49f2-836b-e31b6da00ef1,ido,coach,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,10.5,9.9,0.6,False,10.420866666666665,14.437999999999999,5.505,14.437999999999999,10.5,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/default-headshot.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,4b031437-bb12-4eaa-a5d3-a393ca4d131e,63313716-3689-4cc3-a097-8c1f2473efd0,Callme,mid,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,11.9,11.1,0.8,False,11.383666666666667,16.85,7.753333333333333,16.85,11.9,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1718362648003_NS_Callme_784.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,11b9dcba-14e0-467b-ae85-713d9bdd0483,23d8c015-60b5-45d1-83cb-7479e2687719,sajed,bottom,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,9.2,9.1,0.1,False,8.794,11.695,2.285,11.94,9.2,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1633033031951_silhouette.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,95a3413d-3dea-4812-8705-2746b08da064,0da01860-823a-43a5-9359-d76fa47792e6,Srtty,top,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,10.4,10.5,-0.1,False,9.082833333333332,12.2075,2.805,14.356666666666667,10.4,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739516062006_ggsdgs4.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,868e0c3a-056b-4301-90ca-7d82f6c8a91d,e53238fc-40b9-4add-95f5-0986f55e7e0b,DARKWINGS,mid,3dbff4da-4675-4f41-847b-342815a72e39,SEN,Sentinels,15.5,15.4,0.1,False,16.075166666666668,19.1625,8.81,20.88,15.5,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1753348536253_image6223.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,316b93ca-e50d-491d-880d-a8daef3aebb7,cddfc250-82c2-4a9c-ab3d-159f64ee29b0,Rahel,bottom,3dbff4da-4675-4f41-847b-342815a72e39,SEN,Sentinels,18.6,17.5,1.1,False,20.447833333333335,25.8675,8.145,27.003333333333334,18.6,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1753348624075_image6422.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,4bc53750-6066-4010-bb90-11be5e7987e4,7b168cdb-f74e-4353-9b35-3594d8fd40c0,HamBak,jungle,3dbff4da-4675-4f41-847b-342815a72e39,SEN,Sentinels,16.5,16.2,0.3,False,19.002833333333335,21.0975,8.57,31.83,16.5,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1758213278005_hambak.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,16791afb-09d9-4b3f-9e18-565df1320d0a,72bc17f3-6be0-406b-99d5-a81186829c51,huhi,support,3dbff4da-4675-4f41-847b-342815a72e39,SEN,Sentinels,18,16.9,1.1,False,20.076,25.419999999999998,13.7,25.419999999999998,18,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739478876354_ggsdgs8.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,eba434af-9b1f-4b80-b261-9ec4ea890f39,64124525-7371-441e-8d57-66d8563d9d29,Impact,top,3dbff4da-4675-4f41-847b-342815a72e39,SEN,Sentinels,12.6,11.7,0.9,False,12.7895,18.072499999999998,7.675000000000001,18.072499999999998,12.6,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1726214749557_TL_1500x1500_IMPACT_02.png,https://api.lcsofficial.gg/market
2026-08-30T02:04:29.445121Z,d1e0c464-9a6f-44d5-acf9-65596e4de143,Round 6 (Split 3),5,2026-08-25T15:00:00.000Z,2026-08-29T20:00:00.000Z,False,2c3e655f-3069-43c4-8d1c-c771331360a3,2a7d72fe-4a25-4617-a290-7e679a9f629c,Goldenglue,coach,3dbff4da-4675-4f41-847b-342815a72e39,SEN,Sentinels,15.9,15.1,0.8,False,17.678266666666666,21.923999999999996,9.38,24.098,15.9,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/default-headshot.png,https://api.lcsofficial.gg/market
