captured_at_utc,round_id,round_name,round_index_in_split,market_opens_at,market_closes_at,market_is_open,round_player_id,pro_player_id,summoner_name,role,team_id,team_code,team_name,price,previous_round_price,price_change,is_split_start_price,average_round_score,last_round_score,min_round_score,max_round_score,stats_last_round_price,stats_split_id,stats_split_name,stats_split_year,opponent_codes,opponent_sides,match_timestamps,image_url,source_endpoint
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,75f5bb3f-54fa-4373-b689-9374cea70f5c,eb1c7f89-eeb7-42aa-b224-41876f739288,eXyu,jungle,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,12.5,12.5,0.0,False,13.833333333333334,13.08,13.08,14.586666666666668,12.5,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739478623419_ggsdgs0.png,https://api.lcsofficial.gg/market
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,de6d82e8-9e1b-4c72-8e87-f51d1b26bbf6,81be3e3f-7ae8-4802-8b9b-5be817e59314,Ignar,support,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,10.7,11.4,-0.7,False,11.270972222222222,8.03,3.73,16.646666666666665,10.7,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1705026333045_ignar.png,https://api.lcsofficial.gg/market
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,033c2200-471e-47ed-8a76-bea039bbe9b7,5dfe05bf-d04f-4d10-baa0-abcc8c44916b,FBI,bottom,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,9.5,10.4,-0.9,False,10.238055555555556,6.365,5.109999999999999,16.150000000000002,9.5,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1753349110894_image6224.png,https://api.lcsofficial.gg/market
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,fd756467-56c5-495e-a389-6af6baea62d7,3f0fbcc9-0ad5-41c1-af28-35aa47117f36,Palafox,mid,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,6.6,8.8,-2.2,False,7.891805555555554,-0.2799999999999999,-0.2799999999999999,15.256666666666668,6.6,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739479665255_ggsdgs21.png,https://api.lcsofficial.gg/market
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,9aaf87ae-077e-4811-997b-e6020ad13731,26c604a2-2864-4e48-97cf-803e4946db7c,Denathor,top,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,8.2,9.7,-1.5,False,8.200833333333334,3.4450000000000003,3.4450000000000003,14.660000000000002,8.2,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/default-headshot.png,https://api.lcsofficial.gg/market
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,66257df0-9aee-4d60-98f8-4974411e91f0,20e3b396-e689-4314-beff-b3d481b49cd0,Swiffer,coach,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,8.1,9.4,-1.3,False,9.344472222222224,3.947,3.947,14.888,8.1,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/default-headshot.png,https://api.lcsofficial.gg/market
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,ba270b1d-2263-48a6-9b08-5b4c3e6198ed,1d7b982e-7659-42a3-8895-3ab4df91ce94,Dardoch,jungle,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,8.1,9.9,-1.8,False,6.764375,2.175,2.175,10.719999999999999,8.1,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/default-headshot.png,https://api.lcsofficial.gg/market
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,c4e97a89-364a-4a83-91df-8c685468cc49,f816aaa5-3310-4b52-9929-a8c94bcca72b,Lyonz,support,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,8.6,11.2,-2.6,False,9.549305555555554,0.23000000000000004,0.23000000000000004,16.5525,8.6,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739479327358_ggsdgs41.png,https://api.lcsofficial.gg/market
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,a09b4c75-517e-45d3-b331-05d79c24f00c,f57e5f8c-a53e-4504-96fc-6062a0685cb5,KryRa,jungle,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,8.4,11.2,-2.8,False,9.473888888888888,-0.31000000000000005,-0.31000000000000005,14.885,8.4,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1675150271520_placeholder.png,https://api.lcsofficial.gg/market
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,c05007a6-e7a1-49ca-a46f-5ab9473d3775,9c3659ab-6630-49f2-836b-e31b6da00ef1,ido,coach,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,8.5,10.5,-2.0,False,9.027555555555555,2.061,2.061,14.437999999999999,8.5,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/default-headshot.png,https://api.lcsofficial.gg/market
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,da11ac76-f253-42c0-ac5a-954951c3a504,63313716-3689-4cc3-a097-8c1f2473efd0,Callme,mid,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,9.7,11.9,-2.2,False,9.898888888888889,2.475,2.475,16.85,9.7,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1718362648003_NS_Callme_784.png,https://api.lcsofficial.gg/market
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,f66e225b-b624-46a5-bcac-0c59b57aaa75,23d8c015-60b5-45d1-83cb-7479e2687719,sajed,bottom,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,7.8,9.2,-1.4,False,7.848333333333334,3.12,2.285,11.94,7.8,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1633033031951_silhouette.png,https://api.lcsofficial.gg/market
2026-09-12T19:10:53.043888Z,725ba1a1-cb2b-433c-ab20-cdab8788eb15,Round 8 (Split 3),7,2026-09-08T15:00:00.000Z,2026-09-12T20:00:00.000Z,True,72d8fa07-5e18-4655-beed-bbe348c8b8bd,0da01860-823a-43a5-9359-d76fa47792e6,Srtty,top,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,9.1,10.4,-1.3,False,8.36736111111111,4.79,2.805,14.356666666666667,9.1,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739516062006_ggsdgs4.png,https://api.lcsofficial.gg/market
