captured_at_utc,round_id,round_name,round_index_in_split,market_opens_at,market_closes_at,market_is_open,round_player_id,pro_player_id,summoner_name,role,team_id,team_code,team_name,price,previous_round_price,price_change,is_split_start_price,average_round_score,last_round_score,min_round_score,max_round_score,stats_last_round_price,stats_split_id,stats_split_name,stats_split_year,opponent_codes,opponent_sides,match_timestamps,image_url,source_endpoint
2026-08-13T02:23:16.239520Z,e152bda9-dee8-41c9-bc32-d76b5299fc86,Round 4 (Split 3),3,2026-08-11T15:20:00.000Z,2026-08-15T20:00:00.000Z,True,f13f6a23-2bae-4693-a452-c254d19aaadf,48c588fd-35f6-4f4b-a7aa-90d6b15a607f,Loki ,mid,1155b4eb-b55e-4cf2-9d66-9476d31db16f,C9,Cloud9 Kia,19.4,17.4,2.0,False,20.220555555555553,23.876666666666665,10.515,26.27,19.4,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,FLY,red,2026-08-16T20:00:00.000Z,http://static.lolesports.com/players/1739477209687_headsshot.png,https://api.lcsofficial.gg/market
2026-08-13T02:23:16.239520Z,e152bda9-dee8-41c9-bc32-d76b5299fc86,Round 4 (Split 3),3,2026-08-11T15:20:00.000Z,2026-08-15T20:00:00.000Z,True,79673de0-4fbb-4d0d-be24-1a0ce2062186,5dfe05bf-d04f-4d10-baa0-abcc8c44916b,FBI,bottom,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,12.1,14.1,-2.0,False,11.954444444444446,5.109999999999999,5.109999999999999,16.150000000000002,12.1,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,SR,red,2026-08-15T23:00:00.000Z,http://static.lolesports.com/players/1753349110894_image6224.png,https://api.lcsofficial.gg/market
2026-08-13T02:23:16.239520Z,e152bda9-dee8-41c9-bc32-d76b5299fc86,Round 4 (Split 3),3,2026-08-11T15:20:00.000Z,2026-08-15T20:00:00.000Z,True,c49de189-6f64-4c32-9cef-24e649e53c05,3f0fbcc9-0ad5-41c1-af28-35aa47117f36,Palafox,mid,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,12.1,13.2,-1.1,False,12.253333333333332,7.6,7.6,15.256666666666668,12.1,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,SR,red,2026-08-15T23:00:00.000Z,http://static.lolesports.com/players/1739479665255_ggsdgs21.png,https://api.lcsofficial.gg/market
2026-08-13T02:23:16.239520Z,e152bda9-dee8-41c9-bc32-d76b5299fc86,Round 4 (Split 3),3,2026-08-11T15:20:00.000Z,2026-08-15T20:00:00.000Z,True,14e844a9-8e79-41bd-941a-6712eb0cfffd,64124525-7371-441e-8d57-66d8563d9d29,Impact,top,3dbff4da-4675-4f41-847b-342815a72e39,SEN,Sentinels,11.4,12.3,-0.9,False,10.907222222222222,7.753333333333333,7.675000000000001,17.293333333333333,11.4,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,LYON,blue,2026-08-16T23:00:00.000Z,http://static.lolesports.com/players/1726214749557_TL_1500x1500_IMPACT_02.png,https://api.lcsofficial.gg/market
2026-08-13T02:23:16.239520Z,e152bda9-dee8-41c9-bc32-d76b5299fc86,Round 4 (Split 3),3,2026-08-11T15:20:00.000Z,2026-08-15T20:00:00.000Z,True,fef2070b-eb53-43f3-b7da-856be5b78a08,0da01860-823a-43a5-9359-d76fa47792e6,Srtty,top,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,11.7,10.5,1.2,False,8.615555555555556,14.356666666666667,2.805,14.356666666666667,11.7,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,TLAW,red,2026-08-15T20:00:00.000Z,http://static.lolesports.com/players/1739516062006_ggsdgs4.png,https://api.lcsofficial.gg/market
2026-08-13T02:23:16.239520Z,e152bda9-dee8-41c9-bc32-d76b5299fc86,Round 4 (Split 3),3,2026-08-11T15:20:00.000Z,2026-08-15T20:00:00.000Z,True,6cecc0ff-c54e-4ed1-aa83-84ae3267d760,72bc17f3-6be0-406b-99d5-a81186829c51,huhi,support,3dbff4da-4675-4f41-847b-342815a72e39,SEN,Sentinels,17,15.4,1.6,False,19.26111111111111,20.599999999999998,13.7,23.483333333333334,17,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,LYON,blue,2026-08-16T23:00:00.000Z,http://static.lolesports.com/players/1739478876354_ggsdgs8.png,https://api.lcsofficial.gg/market
2026-08-13T02:23:16.239520Z,e152bda9-dee8-41c9-bc32-d76b5299fc86,Round 4 (Split 3),3,2026-08-11T15:20:00.000Z,2026-08-15T20:00:00.000Z,True,5a7b850b-b812-4724-8b38-3557390dea12,3d069aeb-9508-4c56-a390-b6dda95527c4,Quad,mid,848fdaaf-589a-4e94-b3dc-90299584db0b,FLY,FlyQuest,18.2,18.3,-0.1,False,17.488333333333333,16.45,7.555,28.46,18.2,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,C9,blue,2026-08-16T20:00:00.000Z,http://static.lolesports.com/players/1726214531962_FLY_1500x1500_QUAD_01.png,https://api.lcsofficial.gg/market
2026-08-13T02:23:16.239520Z,e152bda9-dee8-41c9-bc32-d76b5299fc86,Round 4 (Split 3),3,2026-08-11T15:20:00.000Z,2026-08-15T20:00:00.000Z,True,eb12e07c-4dcc-4e68-845e-a97706275d63,4cce3077-b9b4-45d7-9f12-4cb74b272196,Isles,support,47a8978e-8e16-434c-ba6d-a9e7bb1956ef,LYON,LYON,21.6,21.6,0.0,False,23.944999999999997,20.09,18.22,33.525,21.6,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,SEN,red,2026-08-16T23:00:00.000Z,http://static.lolesports.com/players/1739478353611_ggsdgs123.png,https://api.lcsofficial.gg/market
2026-08-13T02:23:16.239520Z,e152bda9-dee8-41c9-bc32-d76b5299fc86,Round 4 (Split 3),3,2026-08-11T15:20:00.000Z,2026-08-15T20:00:00.000Z,True,3cf1f47c-09bd-4c00-9236-739caf969c45,728578de-d384-40d7-9008-22dbb71806d3,Saint,mid,47a8978e-8e16-434c-ba6d-a9e7bb1956ef,LYON,LYON,21.7,21.6,0.1,False,22.215,20.41,18.77,27.465,21.7,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,SEN,red,2026-08-16T23:00:00.000Z,http://static.lolesports.com/players/1739479237170_ggsdgs4.png,https://api.lcsofficial.gg/market
2026-08-13T02:23:16.239520Z,e152bda9-dee8-41c9-bc32-d76b5299fc86,Round 4 (Split 3),3,2026-08-11T15:20:00.000Z,2026-08-15T20:00:00.000Z,True,1792d75c-5482-451d-9e44-2e7dfe7f5594,4422bc32-4b72-4eeb-afc0-76ce0946d4bb,Blaber,jungle,1155b4eb-b55e-4cf2-9d66-9476d31db16f,C9,Cloud9 Kia,18.3,17.8,0.5,False,18.643888888888892,18.55666666666667,10.375,27,18.3,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,FLY,red,2026-08-16T20:00:00.000Z,http://static.lolesports.com/players/1739477380185_ggsdgsd.png,https://api.lcsofficial.gg/market
