captured_at_utc,round_id,round_name,round_index_in_split,market_opens_at,market_closes_at,market_is_open,round_player_id,pro_player_id,summoner_name,role,team_id,team_code,team_name,price,previous_round_price,price_change,is_split_start_price,average_round_score,last_round_score,min_round_score,max_round_score,stats_last_round_price,stats_split_id,stats_split_name,stats_split_year,opponent_codes,opponent_sides,match_timestamps,image_url,source_endpoint
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,d37f3329-ffff-4a8b-9167-d959c170947e,7cf2a890-7c07-46b1-af4f-5cfff67e4728,Thanatos,top,1155b4eb-b55e-4cf2-9d66-9476d31db16f,C9,Cloud9 Kia,18.2,17,1.2,False,16.80875,22.66,12.645,22.66,18.2,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739476937623_image13.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,f2572c98-d96d-4d54-bef1-6069b52af6ca,126a414a-52a9-4289-91f3-5370c312d825,Zven,bottom,1155b4eb-b55e-4cf2-9d66-9476d31db16f,C9,Cloud9 Kia,20,20,0.0,False,,,,,,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739477500671_ggsdgs1.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,0a98bb7e-442b-4ad4-988a-9a9ba1838e75,5a2e6a51-614e-46d6-a6a9-9b56656bfa54,Vulcan,support,1155b4eb-b55e-4cf2-9d66-9476d31db16f,C9,Cloud9 Kia,21.4,19.4,2.0,False,21.29041666666667,28.715,11.58,28.715,21.4,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739477742600_ggsdgs12.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,e1ed5654-6150-48b7-94db-874ed8c4be45,5051003b-a465-42b8-ab18-5765d5668348,APA,mid,1155b4eb-b55e-4cf2-9d66-9476d31db16f,C9,Cloud9 Kia,17.5,17.5,0.0,False,,,,,,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1726214761765_TL_1500x1500_APA_04.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,4afb16d5-7d8e-4078-beeb-9da24d3b1348,ad1d3cd7-b135-4063-9230-529d64631ffb,Yeon,bottom,40dbf5d2-24ba-4894-b90f-4397fe4a53ea,TLAW,Team Liquid Alienware,23.2,22.8,0.4,False,26.216250000000002,25.259999999999998,23.41,29.695,23.2,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1726214767306_TL_1500x1500_YEON_03.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,4dd9cd92-9780-44ed-935c-e28a1e247cfb,89cd186d-7ba4-44e4-9f69-caaa0b1c859a,Josedeodo,jungle,40dbf5d2-24ba-4894-b90f-4397fe4a53ea,TLAW,Team Liquid Alienware,23.9,19.3,4.6,False,24.396250000000002,39.185,15.45,39.185,23.9,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1753347194592_image6420.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,009df31d-bb81-4024-96fe-e34d73e890e0,eb1c7f89-eeb7-42aa-b224-41876f739288,eXyu,jungle,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,12.5,12.5,0.0,False,13.833333333333334,13.08,13.08,14.586666666666668,12.5,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,FLY|DSG,red|red,2026-08-23T23:00:00.000Z|2026-08-22T23:00:00.000Z,http://static.lolesports.com/players/1739478623419_ggsdgs0.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,ac378bdb-1207-43a0-b1ae-814be37b6ba5,d133f390-cbca-4fc9-990a-1698add0efcb,Quid,mid,40dbf5d2-24ba-4894-b90f-4397fe4a53ea,TLAW,Team Liquid Alienware,24.4,23.7,0.7,False,26.765,27.700000000000003,22.924999999999997,29.425,24.4,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1753349183025_image6322.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,85f7e06c-dba2-4f34-b807-7d72100bcbbd,cafdb5d6-31c1-431c-95ba-488bc87d60f1,CoreJJ,support,40dbf5d2-24ba-4894-b90f-4397fe4a53ea,TLAW,Team Liquid Alienware,24.3,21.8,2.5,False,27.25625,33.105000000000004,22.91,33.105000000000004,24.3,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1726214772049_TL_1500x1500_COREJJ_03.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,0854ed19-b766-4088-bcf6-1cf7e8a5e1e2,f816aaa5-3310-4b52-9929-a8c94bcca72b,Lyonz,support,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,10.3,12.5,-2.2,False,10.128333333333334,3.7750000000000004,3.7750000000000004,14.825000000000001,10.3,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,SEN|DIG,red|blue,2026-08-23T20:00:00.000Z|2026-08-22T23:00:00.000Z,http://static.lolesports.com/players/1739479327358_ggsdgs41.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,64fd3ab0-4c9d-4c71-ab8b-f16ff4c70c32,d04c0d8f-c618-4536-a8c4-d80f822306cc,Bvoy,bottom,d45bf435-19e0-4e92-8120-dfcd6badfd8e,SR,Shopify Rebellion,16.7,16.1,0.6,False,17.593333333333334,19.206666666666667,10.515,28.265,16.7,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739479753154_ggsdgs2.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,9cb0b686-6427-4f61-9cb3-0f26cf4fbb6a,ef3066b1-6975-4cbb-a1a9-001fbca927b6,Fudge,top,d45bf435-19e0-4e92-8120-dfcd6badfd8e,SR,Shopify Rebellion,14.5,14.9,-0.4,False,16.334583333333335,13.96,6.495,26.42,14.5,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739479418626_ggsdgs3.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,86848f45-9102-4bb0-9c07-4ac2d8d7cc14,95c6d0e4-5447-49bf-a91d-a95c7e13ae24,Contractz,jungle,d45bf435-19e0-4e92-8120-dfcd6badfd8e,SR,Shopify Rebellion,16.3,16.3,0.0,False,16.808333333333334,16.926666666666666,9.305,21.585,16.3,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1739479571030_ggsdgs2.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,922bad15-343f-43fb-b471-ba8698c6508e,bdb4f785-38d6-428e-b6ea-f09924c43129,Massu,bottom,848fdaaf-589a-4e94-b3dc-90299584db0b,FLY,FlyQuest,14.8,16.4,-1.6,False,14.771249999999998,10.365,4.955,36.035,14.8,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,SEN|DIG,blue|blue,2026-08-22T20:00:00.000Z|2026-08-23T23:00:00.000Z,http://static.lolesports.com/players/1726214536898_FLY_1500x1500_MASSU_01.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,41e8ec7e-9037-4097-a823-e8e9a70508f4,aa8db8ec-4e94-4cd5-9a91-275fbe122727,Inspired,jungle,47a8978e-8e16-434c-ba6d-a9e7bb1956ef,LYON,LYON,23,23,0.0,False,,,,,,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1726214526028_FLY_1500x1500_INSPIRED_02.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,c32a0c63-20e3-4bb2-996f-31d3091107c7,f57e5f8c-a53e-4504-96fc-6062a0685cb5,KryRa,jungle,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,10.8,12.5,-1.7,False,10.567083333333333,5.8549999999999995,5.8549999999999995,13.735,10.8,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,SEN|DIG,red|blue,2026-08-23T20:00:00.000Z|2026-08-22T23:00:00.000Z,http://static.lolesports.com/players/1675150271520_placeholder.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,ff05e1c5-dcfc-4218-8574-9f72e91356a0,63313716-3689-4cc3-a097-8c1f2473efd0,Callme,mid,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,11.1,12.2,-1.1,False,10.017083333333334,8.25,7.753333333333333,13.48,11.1,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,SEN|DIG,red|blue,2026-08-23T20:00:00.000Z|2026-08-22T23:00:00.000Z,http://static.lolesports.com/players/1718362648003_NS_Callme_784.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,33ab6acc-add7-4e29-a6e6-e7b44e87c46a,23d8c015-60b5-45d1-83cb-7479e2687719,sajed,bottom,a7520418-4986-4870-8c86-7c5acd3f443c,DSG,Disguised,9.1,11.4,-2.3,False,8.068750000000001,2.285,2.285,11.94,9.1,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,SEN|DIG,red|blue,2026-08-23T20:00:00.000Z|2026-08-22T23:00:00.000Z,http://static.lolesports.com/players/1633033031951_silhouette.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,67b81283-3c69-48df-82c4-04efed406955,6aada3b3-df5c-4ed9-b908-ad17e484a174,Gakgos,top,848fdaaf-589a-4e94-b3dc-90299584db0b,FLY,FlyQuest,10.2,12.1,-1.9,False,8.31875,4.725,-0.5850000000000001,21.134999999999998,10.2,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,SEN|DIG,blue|blue,2026-08-22T20:00:00.000Z|2026-08-23T23:00:00.000Z,http://static.lolesports.com/players/1753348399682_image6125.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,53805d44-5716-456e-9613-a0dbe050aa46,7b168cdb-f74e-4353-9b35-3594d8fd40c0,HamBak,jungle,3dbff4da-4675-4f41-847b-342815a72e39,SEN,Sentinels,16.2,16.1,0.1,False,18.479166666666668,17.433333333333334,8.57,31.83,16.2,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,FLY|DSG,red|blue,2026-08-22T20:00:00.000Z|2026-08-23T20:00:00.000Z,http://static.lolesports.com/players/1758213278005_hambak.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,83ab5a77-18ae-480b-aa73-7a65d6e44be2,cddfc250-82c2-4a9c-ab3d-159f64ee29b0,Rahel,bottom,3dbff4da-4675-4f41-847b-342815a72e39,SEN,Sentinels,17.5,16.7,0.8,False,19.092916666666667,20.653333333333332,8.145,27.003333333333334,17.5,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,FLY|DSG,red|blue,2026-08-22T20:00:00.000Z|2026-08-23T20:00:00.000Z,http://static.lolesports.com/players/1753348624075_image6422.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,4820df11-6bc2-4ab0-be11-b34cc0341f4f,e53238fc-40b9-4add-95f5-0986f55e7e0b,DARKWINGS,mid,3dbff4da-4675-4f41-847b-342815a72e39,SEN,Sentinels,15.4,15.5,-0.1,False,15.303333333333331,15.856666666666664,8.81,20.88,15.4,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,FLY|DSG,red|blue,2026-08-22T20:00:00.000Z|2026-08-23T20:00:00.000Z,http://static.lolesports.com/players/1753348536253_image6223.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,7ceb0f56-1983-46b4-85da-3360fe064278,5a830e34-4aa1-456c-a253-85e99f933611,Gryffinn,jungle,848fdaaf-589a-4e94-b3dc-90299584db0b,FLY,FlyQuest,16.2,17.2,-1.0,False,15.818750000000001,13.594999999999999,8.84,31.365000000000002,16.2,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,SEN|DIG,blue|blue,2026-08-22T20:00:00.000Z|2026-08-23T23:00:00.000Z,http://static.lolesports.com/players/1753429869537_image622.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,af2f652e-847f-4804-a1aa-36438cb94f56,657c0b93-29f2-476d-ab23-4633592e62a1,Cryogen,support,848fdaaf-589a-4e94-b3dc-90299584db0b,FLY,FlyQuest,13.2,15,-1.8,False,13.712499999999999,8.2,4.83,29.25,13.2,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,SEN|DIG,blue|blue,2026-08-22T20:00:00.000Z|2026-08-23T23:00:00.000Z,http://static.lolesports.com/players/1686642979840_placeholder.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,94011293-2606-4ffd-a309-84bfcda98209,81be3e3f-7ae8-4802-8b9b-5be817e59314,Ignar,support,cf32ee67-1ed0-483e-8c80-9a45a2406ec7,DIG,Dignitas,11.8,10.8,1.0,False,11.788333333333334,15.503333333333336,3.73,16.646666666666665,11.8,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,FLY|DSG,red|red,2026-08-23T23:00:00.000Z|2026-08-22T23:00:00.000Z,http://static.lolesports.com/players/1705026333045_ignar.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,2f604bd4-65b3-4d4e-a341-36f8f884f124,fa1800bf-32f8-424a-9aa8-f78db37971e1,Morgan,top,40dbf5d2-24ba-4894-b90f-4397fe4a53ea,TLAW,Team Liquid Alienware,19.9,19.2,0.7,False,20.1575,22.745,15.370000000000001,25.814999999999998,19.9,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1758213645297_morgan.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,a26f007d-3afa-4b48-97f5-acec0ab7deff,5611f586-88b0-4431-8d57-edd4e69e94d4,Berserker,bottom,47a8978e-8e16-434c-ba6d-a9e7bb1956ef,LYON,LYON,23.5,23.8,-0.3,False,26.066666666666666,23.386666666666667,20.365000000000002,34.54,23.5,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1758212268095_berserker.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,a3105e7d-8b21-417c-a224-251d0c4f8986,370a2030-9673-4b3e-b1bc-0ea9d9ba2df1,Dhokla,top,47a8978e-8e16-434c-ba6d-a9e7bb1956ef,LYON,LYON,15.6,16.4,-0.8,False,15.302499999999998,13.94,8.52,21.85,15.6,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/1687315758448_NRG_DHOKLA.png,https://api.lcsofficial.gg/market
2026-08-21T01:50:58.599311Z,d8a7813c-a2b5-40ce-bad4-77bcd6826ccc,Round 5 (Split 3),4,2026-08-18T15:00:00.000Z,2026-08-22T20:00:00.000Z,True,571c93b1-5e41-4db1-baec-9287d740f992,02436a08-1587-442c-8d30-450821f54b91,Reignover,coach,47a8978e-8e16-434c-ba6d-a9e7bb1956ef,LYON,LYON,18.3,18.6,-0.3,False,21.42308333333333,18.271333333333335,18.053,27.863999999999997,18.3,b4b7af39-ebdc-4e51-84a9-95ce4196793e,2026 - Split 2,2026,,,,http://static.lolesports.com/players/default-headshot.png,https://api.lcsofficial.gg/market
