player_id,prediction_period_id,source,quality_status,missingness_reason
oe:player:046795fa30debe19eafd497dba544e3,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:09d60b7619558098c8be8459e6061b9,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:10fcffece0ac7be85f09c4b51a75762,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:51d421a31ce72460198ef946995fb11,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:73d2b65353d7b00e0f198ffdc085edc,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:91a74fa03f163055a19da5b16363fc8,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:b57dad2e02488237bab9f06f7bb9f54,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:ba7c563a5425bd6886dab195a0cd6d0,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:c79ce9ec47a91226340af0e57afa782,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:f6b8af05a5af22004a67a78f3046b92,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:08936c56ab5a6453c58974a619651c3,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:52b4f060a577ff87c99118d97fa75f4,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:8a5dbe19794784cfd0553556844f045,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:96da046ebab4cac9bcba2c9afd85999,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:9772f394c5e44d54e76aae1647217d0,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:a8307167f3a1c933295bb9e3d43700e,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:a88f9b1cfb0beebb9aee272513500a6,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:ab7f28ca18446cb18274a884b1525f7,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:ed455f823b6586e9e3621dfb5aeb42e,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:f61764e99a8cc0851a73c850fd43b0c,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:2a4f745da387ba8d9546e89e19ff74d,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:525ac233cf71bc36a611e27a324144f,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:5b4a9ba6121c6d0e37076f8f3523000,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:63ba5c5e5bb73ace706183b5e05a27e,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:83eb62484689106807fcf5ad55b5479,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:9d42dba7120418ef641edb36d0edf0c,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:b6ebe3c8487ddc3a23c586e650c4528,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:da87886941820cfc2eee112d0143e90,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:f02f1c8275084050765b4b6414bdfda,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:fddde6d256bee26713f64ad9b2a9394,period:3921ed3cc984afb56c50,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:05fafeaf23dc3285558a4e968970b9f,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:40704dfd2d966862568d29770de57bd,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:6b2acf5555e281f3e64f9a338da6a66,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:6c7c8b16d921fbf3394e228f1554ef5,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:81acc6bcde5c927c78e0990e9887f84,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:88b780b9f178fd2e50a458ae282cd7c,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:9191e392e93a6ef011ef76b5b83ee6c,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:aa8dcbc0e74672795afde4d6464b325,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:bb20d273a22a0d558c8853822631f60,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:dbe844fcbbc7f54654e54242e79acac,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:f48c70640770b42b5d7dd72aa21e005,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:2e54334c0a5ce2e3e5a5845df3ab3ad,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:5a727a99621f9e7f1d95f26fb6e5c52,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:5e79b66b78498aa1aec126b0b4ca1a1,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:61f2c08eb43e1b4fc0bdd988013ee49,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:6dd6c65f233361c424b431921d60ff6,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:7e2505960c12cc54c96a0a6efb2e055,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:803305691092adbf1de29f27a98d2a6,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:89a68bddd0541e0f26fc044c711eb92,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:dc760d6884ce21614b2389ac1c05ec2,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:f35d122e169ccf24593a4d06927a3e2,period:3921ed3cc984afb56c50,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:046795fa30debe19eafd497dba544e3,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:09d60b7619558098c8be8459e6061b9,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:10fcffece0ac7be85f09c4b51a75762,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:51d421a31ce72460198ef946995fb11,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:73d2b65353d7b00e0f198ffdc085edc,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:91a74fa03f163055a19da5b16363fc8,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:b57dad2e02488237bab9f06f7bb9f54,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:ba7c563a5425bd6886dab195a0cd6d0,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:c79ce9ec47a91226340af0e57afa782,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:f6b8af05a5af22004a67a78f3046b92,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:52b4f060a577ff87c99118d97fa75f4,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:7c3395efccd48fe73592001501bef83,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:8a5dbe19794784cfd0553556844f045,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:96da046ebab4cac9bcba2c9afd85999,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:9772f394c5e44d54e76aae1647217d0,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:a8307167f3a1c933295bb9e3d43700e,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:a88f9b1cfb0beebb9aee272513500a6,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:ab7f28ca18446cb18274a884b1525f7,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:ed455f823b6586e9e3621dfb5aeb42e,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:f61764e99a8cc0851a73c850fd43b0c,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:2a4f745da387ba8d9546e89e19ff74d,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:525ac233cf71bc36a611e27a324144f,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:5b4a9ba6121c6d0e37076f8f3523000,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:63ba5c5e5bb73ace706183b5e05a27e,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:83eb62484689106807fcf5ad55b5479,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:9d42dba7120418ef641edb36d0edf0c,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:b6ebe3c8487ddc3a23c586e650c4528,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:da87886941820cfc2eee112d0143e90,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:f02f1c8275084050765b4b6414bdfda,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:fddde6d256bee26713f64ad9b2a9394,period:ea5caa919fbd4b75da18,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:05fafeaf23dc3285558a4e968970b9f,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:40704dfd2d966862568d29770de57bd,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:6b2acf5555e281f3e64f9a338da6a66,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:6c7c8b16d921fbf3394e228f1554ef5,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:81acc6bcde5c927c78e0990e9887f84,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:88b780b9f178fd2e50a458ae282cd7c,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:9191e392e93a6ef011ef76b5b83ee6c,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:aa8dcbc0e74672795afde4d6464b325,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:bb20d273a22a0d558c8853822631f60,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:dbe844fcbbc7f54654e54242e79acac,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:f48c70640770b42b5d7dd72aa21e005,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:2e54334c0a5ce2e3e5a5845df3ab3ad,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:5257e05cde806e07b405ddcce85114d,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:5e79b66b78498aa1aec126b0b4ca1a1,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:61f2c08eb43e1b4fc0bdd988013ee49,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:6dd6c65f233361c424b431921d60ff6,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:7e2505960c12cc54c96a0a6efb2e055,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:803305691092adbf1de29f27a98d2a6,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:89a68bddd0541e0f26fc044c711eb92,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:dc760d6884ce21614b2389ac1c05ec2,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:f35d122e169ccf24593a4d06927a3e2,period:ea5caa919fbd4b75da18,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:10fcffece0ac7be85f09c4b51a75762,period:3b01aa4d9786587a33b3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:b57dad2e02488237bab9f06f7bb9f54,period:3b01aa4d9786587a33b3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,period:3b01aa4d9786587a33b3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:c79ce9ec47a91226340af0e57afa782,period:3b01aa4d9786587a33b3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:7c3395efccd48fe73592001501bef83,period:3b01aa4d9786587a33b3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:9772f394c5e44d54e76aae1647217d0,period:3b01aa4d9786587a33b3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:a8307167f3a1c933295bb9e3d43700e,period:3b01aa4d9786587a33b3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:ed455f823b6586e9e3621dfb5aeb42e,period:3b01aa4d9786587a33b3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:2a4f745da387ba8d9546e89e19ff74d,period:3b01aa4d9786587a33b3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:63ba5c5e5bb73ace706183b5e05a27e,period:3b01aa4d9786587a33b3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:83eb62484689106807fcf5ad55b5479,period:3b01aa4d9786587a33b3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:f02f1c8275084050765b4b6414bdfda,period:3b01aa4d9786587a33b3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:40704dfd2d966862568d29770de57bd,period:3b01aa4d9786587a33b3,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:81acc6bcde5c927c78e0990e9887f84,period:3b01aa4d9786587a33b3,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:88b780b9f178fd2e50a458ae282cd7c,period:3b01aa4d9786587a33b3,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:dbe844fcbbc7f54654e54242e79acac,period:3b01aa4d9786587a33b3,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:3b01aa4d9786587a33b3,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:5e79b66b78498aa1aec126b0b4ca1a1,period:3b01aa4d9786587a33b3,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:7e2505960c12cc54c96a0a6efb2e055,period:3b01aa4d9786587a33b3,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:dc760d6884ce21614b2389ac1c05ec2,period:3b01aa4d9786587a33b3,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:09d60b7619558098c8be8459e6061b9,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:460ae5a7af8d68f7831b70307210ab3,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:73d2b65353d7b00e0f198ffdc085edc,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:91a74fa03f163055a19da5b16363fc8,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:b578b733cbb788fc6ad208314d2c4c2,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:b57dad2e02488237bab9f06f7bb9f54,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:ba7c563a5425bd6886dab195a0cd6d0,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:c79ce9ec47a91226340af0e57afa782,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:52b4f060a577ff87c99118d97fa75f4,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:7c3395efccd48fe73592001501bef83,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:8a5dbe19794784cfd0553556844f045,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:96da046ebab4cac9bcba2c9afd85999,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:9772f394c5e44d54e76aae1647217d0,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:99594a251af944b3571fe7f37363303,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:a8307167f3a1c933295bb9e3d43700e,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:ab7f28ca18446cb18274a884b1525f7,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:ed455f823b6586e9e3621dfb5aeb42e,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:fbadcf84fcfb01a251de88055f631cb,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:2a4f745da387ba8d9546e89e19ff74d,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:3aa24a5774e47fb95dd9963c0b26a1b,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:525ac233cf71bc36a611e27a324144f,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:63ba5c5e5bb73ace706183b5e05a27e,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:83eb62484689106807fcf5ad55b5479,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:b6ebe3c8487ddc3a23c586e650c4528,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:da87886941820cfc2eee112d0143e90,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:e181a641eac63b45915802512997360,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:f02f1c8275084050765b4b6414bdfda,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:fddde6d256bee26713f64ad9b2a9394,period:5a26c3b6318c7b633520,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:6b2acf5555e281f3e64f9a338da6a66,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:81acc6bcde5c927c78e0990e9887f84,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:88b780b9f178fd2e50a458ae282cd7c,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:9191e392e93a6ef011ef76b5b83ee6c,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:9ce0043331f3999cc2ee205ab7c2d73,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:a3d2ccb96d964f97a9abaecd2c5112d,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:bb20d273a22a0d558c8853822631f60,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:dbe844fcbbc7f54654e54242e79acac,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:f48c70640770b42b5d7dd72aa21e005,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:f7ead1102c4739cf2a094369019fff5,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:2e54334c0a5ce2e3e5a5845df3ab3ad,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:61f2c08eb43e1b4fc0bdd988013ee49,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:6dd6c65f233361c424b431921d60ff6,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:7e2505960c12cc54c96a0a6efb2e055,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:99ce2ea4de279c28bb0315848da8a48,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:bcb79ac1654e9a40600fba1eb3e53af,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:dc760d6884ce21614b2389ac1c05ec2,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:e03d0722b6dce835cde3268c08c4f54,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:f35d122e169ccf24593a4d06927a3e2,period:5a26c3b6318c7b633520,ROLE_PRIOR_FALLBACK,COLD_START,
oe:player:09d60b7619558098c8be8459e6061b9,period:44168f74464b99791ba3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:460ae5a7af8d68f7831b70307210ab3,period:44168f74464b99791ba3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:44168f74464b99791ba3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:73d2b65353d7b00e0f198ffdc085edc,period:44168f74464b99791ba3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:91a74fa03f163055a19da5b16363fc8,period:44168f74464b99791ba3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:b578b733cbb788fc6ad208314d2c4c2,period:44168f74464b99791ba3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:b57dad2e02488237bab9f06f7bb9f54,period:44168f74464b99791ba3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:ba7c563a5425bd6886dab195a0cd6d0,period:44168f74464b99791ba3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,period:44168f74464b99791ba3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:c79ce9ec47a91226340af0e57afa782,period:44168f74464b99791ba3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
oe:player:52b4f060a577ff87c99118d97fa75f4,period:44168f74464b99791ba3,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
