player_id,team_id,role,prediction_period_id,target_cutoff,core_score,primary_core,additional_core,effective_evidence,residual_uncertainty,source_max_timestamp,cutoff_safe,quality_status
oe:player:81acc6bcde5c927c78e0990e9887f84,oe:team:fc8e90107dabb9a35c490b0d86adea0,sup,period:01bed218199c5fc6a295,2020-01-25T21:37:53+00:00,-0.7221320343559643,False,False,0.0,1.8606601717798212,nan,True,PASS
oe:player:e03d0722b6dce835cde3268c08c4f54,oe:team:fc8e90107dabb9a35c490b0d86adea0,top,period:01bed218199c5fc6a295,2020-01-25T21:37:53+00:00,-0.7221320343559643,False,False,0.0,1.8606601717798212,nan,True,PASS
oe:player:ed455f823b6586e9e3621dfb5aeb42e,oe:team:fc8e90107dabb9a35c490b0d86adea0,jgl,period:01bed218199c5fc6a295,2020-01-25T21:37:53+00:00,-0.7221320343559643,False,False,0.0,1.8606601717798212,nan,True,PASS
oe:player:10fcffece0ac7be85f09c4b51a75762,oe:team:0dbb780176ecad18f17292d1f5653af,bot,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.17151256634333467,True,False,34.30986378940636,0.163264132723216,2024-07-27T22:39:35Z,True,PASS
oe:player:40704dfd2d966862568d29770de57bd,oe:team:0dbb780176ecad18f17292d1f5653af,sup,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.2086225483543491,False,False,27.71280855170256,0.15144703253526995,2024-07-27T22:39:35Z,True,PASS
oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,oe:team:0dbb780176ecad18f17292d1f5653af,mid,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.19623894969044667,False,False,55.04850250960332,0.13980101145118962,2024-07-27T22:39:35Z,True,PASS
oe:player:e03d0722b6dce835cde3268c08c4f54,oe:team:0dbb780176ecad18f17292d1f5653af,top,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.7028811345563484,False,False,36.16146858285455,0.1517513459773248,2024-07-27T22:39:35Z,True,PASS
oe:player:fbadcf84fcfb01a251de88055f631cb,oe:team:0dbb780176ecad18f17292d1f5653af,jgl,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.2732036062057679,False,False,28.673566347818113,0.15321363635121504,2024-07-27T22:39:35Z,True,PASS
oe:player:3e722c8ede909c83af9342c41805a16,oe:team:2e66da41dc460dd378e3bcc57042d31,sup,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,0.09899879305200814,True,False,52.18282730203239,0.11580333323083601,2024-07-28T21:43:16Z,True,PASS
oe:player:7e2505960c12cc54c96a0a6efb2e055,oe:team:2e66da41dc460dd378e3bcc57042d31,top,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.12498901134797874,False,False,40.346797380245846,0.1333060506048871,2024-07-28T21:43:16Z,True,PASS
