series_id,team_id,opponent_team_id,prediction_period_id,season,split,stage,series_date,series_format,target_cutoff,match_status,match_keys,evidence_class
oe_structural:2021:2021-06-12:0ff603538bdb,oe:team:a22510a4756fa424cb0771b13261139,oe:team:2e66da41dc460dd378e3bcc57042d31,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-12,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2021-06-12T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-13:deeed5ef050a,oe:team:a22510a4756fa424cb0771b13261139,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-13,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2021-06-13T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-18:6a30f5d946f4,oe:team:a22510a4756fa424cb0771b13261139,oe:team:c334c629fea759876e9e04afbe4aee7,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-18,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2021-06-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-12:b587eaa86d10,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:f7f7324c151aa6ed770b244ce08e027,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-12,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2021-06-12T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-13:d706f44b9634,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:8eb884e168f28402ce685bedebb5250,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-13,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2021-06-13T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-13:f9edbefec59b,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:0dbb780176ecad18f17292d1f5653af,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-13,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2021-06-13T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-18:6a30f5d946f4,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:a22510a4756fa424cb0771b13261139,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-18,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2021-06-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-12:f3562af25bfe,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:87ee02298073abc2d55060f097d4041,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-12,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b, cutoff<=2021-06-12T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-13:c7bb4def5aa2,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:fc8e90107dabb9a35c490b0d86adea0,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-13,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b, cutoff<=2021-06-13T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-13:deeed5ef050a,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:a22510a4756fa424cb0771b13261139,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-13,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b, cutoff<=2021-06-13T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-12:b587eaa86d10,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:c334c629fea759876e9e04afbe4aee7,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-12,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2021-06-12T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-12:bd24993669be,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:8eb884e168f28402ce685bedebb5250,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-12,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2021-06-12T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-13:83ce20c51657,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-13,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2021-06-13T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-18:2e440ff4e72b,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:fc8e90107dabb9a35c490b0d86adea0,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-18,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2021-06-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-12:c9a92fab948e,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:2e66da41dc460dd378e3bcc57042d31,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-12,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2021-06-12T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-13:33738f2f8384,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:0dbb780176ecad18f17292d1f5653af,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-13,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2021-06-13T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-13:c7bb4def5aa2,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-13,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2021-06-13T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2021:2021-06-18:2e440ff4e72b,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:f7f7324c151aa6ed770b244ce08e027,period:24ddb9953986c3386cb5,2021.0,Summer,regular,2021-06-18,BO1,2021-06-11T21:37:50+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2021, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2021-06-18T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-26:cc5db00da1de,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:8eb884e168f28402ce685bedebb5250,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-26,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:0dbb780176ecad18f17292d1f5653af, cutoff<=2022-03-26T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-27:747cd651da48,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-27,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:0dbb780176ecad18f17292d1f5653af, cutoff<=2022-03-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-27:9e9de495273b,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:c334c629fea759876e9e04afbe4aee7,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-27,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:2e66da41dc460dd378e3bcc57042d31, cutoff<=2022-03-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-27:abfabc0cdf82,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-27,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:2e66da41dc460dd378e3bcc57042d31, cutoff<=2022-03-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-28:23f288dd8df1,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:f7f7324c151aa6ed770b244ce08e027,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-28,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:2e66da41dc460dd378e3bcc57042d31, cutoff<=2022-03-28T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-28:8c7e9242e801,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:87ee02298073abc2d55060f097d4041,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-28,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:2e66da41dc460dd378e3bcc57042d31, cutoff<=2022-03-28T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-26:b57869ce139e,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:a22510a4756fa424cb0771b13261139,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-26,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6, cutoff<=2022-03-26T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-26:f1950240acc8,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-26,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6, cutoff<=2022-03-26T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-27:747cd651da48,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:0dbb780176ecad18f17292d1f5653af,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-27,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6, cutoff<=2022-03-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-04-02:60faa6d231b2,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2543e9e0dda5edca0977,2022.0,nan,playoffs,2022-04-02,BO5,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6, cutoff<=2022-04-02T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-26:dd5d6f399262,oe:team:87ee02298073abc2d55060f097d4041,oe:team:f7f7324c151aa6ed770b244ce08e027,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-26,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:87ee02298073abc2d55060f097d4041, cutoff<=2022-03-26T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-27:936973d01d18,oe:team:87ee02298073abc2d55060f097d4041,oe:team:c334c629fea759876e9e04afbe4aee7,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-27,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:87ee02298073abc2d55060f097d4041, cutoff<=2022-03-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-28:8c7e9242e801,oe:team:87ee02298073abc2d55060f097d4041,oe:team:2e66da41dc460dd378e3bcc57042d31,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-28,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:87ee02298073abc2d55060f097d4041, cutoff<=2022-03-28T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-04-09:48d017afc351,oe:team:87ee02298073abc2d55060f097d4041,oe:team:fc8e90107dabb9a35c490b0d86adea0,period:2543e9e0dda5edca0977,2022.0,nan,playoffs,2022-04-09,BO5,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:87ee02298073abc2d55060f097d4041, cutoff<=2022-04-09T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-26:cc5db00da1de,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:0dbb780176ecad18f17292d1f5653af,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-26,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2022-03-26T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-27:e2af6c29eb09,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:a22510a4756fa424cb0771b13261139,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-27,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2022-03-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-26:b57869ce139e,oe:team:a22510a4756fa424cb0771b13261139,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-26,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2022-03-26T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-26:b6428660a232,oe:team:a22510a4756fa424cb0771b13261139,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-26,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2022-03-26T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-27:e2af6c29eb09,oe:team:a22510a4756fa424cb0771b13261139,oe:team:8eb884e168f28402ce685bedebb5250,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-27,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2022-03-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-06-17:6702013fbf87,oe:team:a22510a4756fa424cb0771b13261139,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2543e9e0dda5edca0977,2022.0,Summer,regular,2022-06-17,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:a22510a4756fa424cb0771b13261139, cutoff<=2022-06-17T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-27:936973d01d18,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:87ee02298073abc2d55060f097d4041,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-27,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2022-03-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-27:9e9de495273b,oe:team:c334c629fea759876e9e04afbe4aee7,oe:team:2e66da41dc460dd378e3bcc57042d31,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-27,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:c334c629fea759876e9e04afbe4aee7, cutoff<=2022-03-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-26:b6428660a232,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:a22510a4756fa424cb0771b13261139,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-26,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b, cutoff<=2022-03-26T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-27:4b7f5040b860,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,oe:team:f7f7324c151aa6ed770b244ce08e027,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-27,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b, cutoff<=2022-03-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-26:dd5d6f399262,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:87ee02298073abc2d55060f097d4041,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-26,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2022-03-26T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-27:4b7f5040b860,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-27,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2022-03-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-28:23f288dd8df1,oe:team:f7f7324c151aa6ed770b244ce08e027,oe:team:2e66da41dc460dd378e3bcc57042d31,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-28,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:f7f7324c151aa6ed770b244ce08e027, cutoff<=2022-03-28T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-26:f1950240acc8,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-26,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2022-03-26T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-03-27:abfabc0cdf82,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:2e66da41dc460dd378e3bcc57042d31,period:2543e9e0dda5edca0977,2022.0,Spring,regular,2022-03-27,BO1,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2022-03-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2022:2022-04-02:60faa6d231b2,oe:team:fc8e90107dabb9a35c490b0d86adea0,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:2543e9e0dda5edca0977,2022.0,nan,playoffs,2022-04-02,BO5,2022-03-25T20:43:57+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2022, team=oe:team:fc8e90107dabb9a35c490b0d86adea0, cutoff<=2022-04-02T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2024:2024-01-21:c4113328b3e3,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,period:27c11f42e65c97b901b8,2024.0,Spring,regular,2024-01-21,BO1,2024-01-20T20:15:01+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2024, team=oe:team:0dbb780176ecad18f17292d1f5653af, cutoff<=2024-01-21T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2024:2024-01-27:cb9ac9cd724a,oe:team:0dbb780176ecad18f17292d1f5653af,oe:team:fc8e90107dabb9a35c490b0d86adea0,period:27c11f42e65c97b901b8,2024.0,Spring,regular,2024-01-27,BO1,2024-01-20T20:15:01+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2024, team=oe:team:0dbb780176ecad18f17292d1f5653af, cutoff<=2024-01-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2024:2024-01-21:0bb0f4b76398,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:c334c629fea759876e9e04afbe4aee7,period:27c11f42e65c97b901b8,2024.0,Spring,regular,2024-01-21,BO1,2024-01-20T20:15:01+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2024, team=oe:team:2e66da41dc460dd378e3bcc57042d31, cutoff<=2024-01-21T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2024:2024-01-27:08512f621708,oe:team:2e66da41dc460dd378e3bcc57042d31,oe:team:8eb884e168f28402ce685bedebb5250,period:27c11f42e65c97b901b8,2024.0,Spring,regular,2024-01-27,BO1,2024-01-20T20:15:01+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2024, team=oe:team:2e66da41dc460dd378e3bcc57042d31, cutoff<=2024-01-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2024:2024-01-21:36a128a2e658,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:fc8e90107dabb9a35c490b0d86adea0,period:27c11f42e65c97b901b8,2024.0,Spring,regular,2024-01-21,BO1,2024-01-20T20:15:01+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2024, team=oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6, cutoff<=2024-01-21T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2024:2024-01-27:e996fe80aba8,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,period:27c11f42e65c97b901b8,2024.0,Spring,regular,2024-01-27,BO1,2024-01-20T20:15:01+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2024, team=oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6, cutoff<=2024-01-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2024:2024-01-21:d92a11a714cc,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:b360f1d729b0a8e0f29a5243c4200fa,period:27c11f42e65c97b901b8,2024.0,Spring,regular,2024-01-21,BO1,2024-01-20T20:15:01+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2024, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2024-01-21T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2024:2024-01-27:08512f621708,oe:team:8eb884e168f28402ce685bedebb5250,oe:team:2e66da41dc460dd378e3bcc57042d31,period:27c11f42e65c97b901b8,2024.0,Spring,regular,2024-01-27,BO1,2024-01-20T20:15:01+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2024, team=oe:team:8eb884e168f28402ce685bedebb5250, cutoff<=2024-01-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2024:2024-01-21:d92a11a714cc,oe:team:b360f1d729b0a8e0f29a5243c4200fa,oe:team:8eb884e168f28402ce685bedebb5250,period:27c11f42e65c97b901b8,2024.0,Spring,regular,2024-01-21,BO1,2024-01-20T20:15:01+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2024, team=oe:team:b360f1d729b0a8e0f29a5243c4200fa, cutoff<=2024-01-21T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
oe_structural:2024:2024-01-27:482af0a7a8a0,oe:team:b360f1d729b0a8e0f29a5243c4200fa,oe:team:c334c629fea759876e9e04afbe4aee7,period:27c11f42e65c97b901b8,2024.0,Spring,regular,2024-01-27,BO1,2024-01-20T20:15:01+00:00,HIGH_CONFIDENCE_STRUCTURAL,"season=2024, team=oe:team:b360f1d729b0a8e0f29a5243c4200fa, cutoff<=2024-01-27T00:00:00+00:00",STRUCTURAL_RECONCILIATION_ONLY
