team_id,prediction_period_id,opponent_count,scheduled_series_count,series_format,best_of,scheduled_game_floor,expected_games_total,days_to_first_series,schedule_density,multi_opponent_indicator,target_cutoff,evidence_class,quality_status
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:36d3f31311f21e914d55,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2023-02-23T22:06:52+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:38cb400566e2a3aee1c8,2,2,BO5,5.0,8.0,8.0,0,0.6666666666666666,1.0,2020-08-20T19:31:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:38cb400566e2a3aee1c8,1,1,BO5,5.0,4.0,4.0,0,1.0,0.0,2020-08-20T19:31:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:38cb400566e2a3aee1c8,2,2,BO5,5.0,8.0,8.0,2,0.2857142857142857,1.0,2020-08-20T19:31:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:38cb400566e2a3aee1c8,1,1,BO5,5.0,4.0,4.0,1,1.0,0.0,2020-08-20T19:31:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:38cb400566e2a3aee1c8,2,2,BO5,5.0,8.0,8.0,1,0.25,1.0,2020-08-20T19:31:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:3921ed3cc984afb56c50,3,3,BO5,5.0,12.0,12.0,0,0.42857142857142855,1.0,2022-01-14T21:26:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:3921ed3cc984afb56c50,4,4,BO5,5.0,16.0,16.0,0,2.0,1.0,2022-01-14T21:26:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:3921ed3cc984afb56c50,3,3,BO5,5.0,12.0,12.0,0,0.42857142857142855,1.0,2022-01-14T21:26:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:3921ed3cc984afb56c50,2,2,BO5,5.0,8.0,8.0,0,1.0,1.0,2022-01-14T21:26:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:3921ed3cc984afb56c50,3,3,BO5,5.0,12.0,12.0,0,1.5,1.0,2022-01-14T21:26:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:3921ed3cc984afb56c50,2,2,BO5,5.0,8.0,8.0,0,1.0,1.0,2022-01-14T21:26:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:3921ed3cc984afb56c50,3,3,BO5,5.0,12.0,12.0,0,1.5,1.0,2022-01-14T21:26:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:3921ed3cc984afb56c50,4,4,BO5,5.0,16.0,16.0,0,0.5714285714285714,1.0,2022-01-14T21:26:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:3921ed3cc984afb56c50,3,3,BO5,5.0,12.0,12.0,0,1.5,1.0,2022-01-14T21:26:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:3921ed3cc984afb56c50,3,3,BO5,5.0,12.0,12.0,0,0.42857142857142855,1.0,2022-01-14T21:26:31+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:3943367d2ce567a9fae3,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2023-06-14T21:13:03+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:3943367d2ce567a9fae3,4,4,BO1,1.0,4.0,4.0,0,0.5714285714285714,1.0,2023-06-14T21:13:03+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:3943367d2ce567a9fae3,3,3,BO1,1.0,3.0,3.0,0,1.5,1.0,2023-06-14T21:13:03+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:3943367d2ce567a9fae3,3,3,BO1,1.0,3.0,3.0,1,0.5,1.0,2023-06-14T21:13:03+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:3943367d2ce567a9fae3,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2023-06-14T21:13:03+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:3943367d2ce567a9fae3,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2023-06-14T21:13:03+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:3943367d2ce567a9fae3,3,3,BO1,1.0,3.0,3.0,1,0.5,1.0,2023-06-14T21:13:03+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:e758ebe9a5a2cc81b9c8078479c2d87,period:3943367d2ce567a9fae3,4,4,BO1,1.0,4.0,4.0,0,0.5714285714285714,1.0,2023-06-14T21:13:03+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:3943367d2ce567a9fae3,3,3,BO1,1.0,3.0,3.0,0,1.5,1.0,2023-06-14T21:13:03+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:3943367d2ce567a9fae3,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2023-06-14T21:13:03+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:3951db25bbaff1ec59cd,1,2,BO5,5.0,8.0,8.0,1,1.0,0.0,2021-08-12T21:13:39+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:3951db25bbaff1ec59cd,1,1,BO5,5.0,4.0,4.0,0,1.0,0.0,2021-08-12T21:13:39+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:3951db25bbaff1ec59cd,1,1,BO5,5.0,4.0,4.0,2,1.0,0.0,2021-08-12T21:13:39+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:3951db25bbaff1ec59cd,1,1,BO5,5.0,4.0,4.0,2,1.0,0.0,2021-08-12T21:13:39+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:3951db25bbaff1ec59cd,2,3,BO5,5.0,12.0,12.0,1,0.5,1.0,2021-08-12T21:13:39+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:3951db25bbaff1ec59cd,2,2,BO5,5.0,8.0,8.0,0,0.2857142857142857,1.0,2021-08-12T21:13:39+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:3968b01a861a52d381a8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-06-20T00:31:26+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:3968b01a861a52d381a8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-06-20T00:31:26+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:3968b01a861a52d381a8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-06-20T00:31:26+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:3968b01a861a52d381a8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-06-20T00:31:26+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:3968b01a861a52d381a8,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2020-06-20T00:31:26+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:3968b01a861a52d381a8,1,1,BO1,1.0,1.0,1.0,6,1.0,0.0,2020-06-20T00:31:26+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:3968b01a861a52d381a8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-06-20T00:31:26+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:3968b01a861a52d381a8,2,2,BO1,1.0,2.0,2.0,6,2.0,1.0,2020-06-20T00:31:26+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:3968b01a861a52d381a8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-06-20T00:31:26+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:3968b01a861a52d381a8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-06-20T00:31:26+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:3b01aa4d9786587a33b3,1,1,BO5,5.0,4.0,4.0,0,1.0,0.0,2022-01-28T21:53:04+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:3b01aa4d9786587a33b3,3,3,MIXED,nan,9.0,9.0,0,0.375,1.0,2022-01-28T21:53:04+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:3b01aa4d9786587a33b3,3,3,MIXED,nan,9.0,9.0,0,0.375,1.0,2022-01-28T21:53:04+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:3b01aa4d9786587a33b3,1,1,BO5,5.0,4.0,4.0,0,1.0,0.0,2022-01-28T21:53:04+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:3e89f4975798019beec8,2,2,BO1,1.0,2.0,2.0,6,2.0,1.0,2020-08-01T00:35:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:3e89f4975798019beec8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-08-01T00:35:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:3e89f4975798019beec8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-08-01T00:35:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:3e89f4975798019beec8,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2020-08-01T00:35:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:3e89f4975798019beec8,1,1,BO1,1.0,1.0,1.0,6,1.0,0.0,2020-08-01T00:35:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:3e89f4975798019beec8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-08-01T00:35:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:3e89f4975798019beec8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-08-01T00:35:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:3e89f4975798019beec8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-08-01T00:35:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:3e89f4975798019beec8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-08-01T00:35:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:3e89f4975798019beec8,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2020-08-01T00:35:44+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:402a134be7abbe005149,2,2,BO1,1.0,2.0,2.0,0,1.0,1.0,2023-03-09T22:22:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:402a134be7abbe005149,2,2,BO1,1.0,2.0,2.0,0,0.3333333333333333,1.0,2023-03-09T22:22:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:402a134be7abbe005149,3,3,BO1,1.0,3.0,3.0,0,0.5,1.0,2023-03-09T22:22:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:402a134be7abbe005149,3,3,BO1,1.0,3.0,3.0,0,0.5,1.0,2023-03-09T22:22:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:402a134be7abbe005149,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2023-03-09T22:22:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:402a134be7abbe005149,2,2,BO1,1.0,2.0,2.0,1,0.4,1.0,2023-03-09T22:22:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:402a134be7abbe005149,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2023-03-09T22:22:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:402a134be7abbe005149,3,3,BO1,1.0,3.0,3.0,0,0.5,1.0,2023-03-09T22:22:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:402a134be7abbe005149,2,2,BO1,1.0,2.0,2.0,0,1.0,1.0,2023-03-09T22:22:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:402a134be7abbe005149,3,3,BO1,1.0,3.0,3.0,0,0.5,1.0,2023-03-09T22:22:41+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:4138ca482beb4344e9ad,2,2,BO1,1.0,2.0,2.0,0,0.6666666666666666,1.0,2022-02-25T22:37:00+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:4138ca482beb4344e9ad,4,4,BO1,1.0,4.0,4.0,1,0.5714285714285714,1.0,2022-02-25T22:37:00+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:4138ca482beb4344e9ad,4,4,BO1,1.0,4.0,4.0,0,0.5,1.0,2022-02-25T22:37:00+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:4138ca482beb4344e9ad,2,2,BO1,1.0,2.0,2.0,1,2.0,1.0,2022-02-25T22:37:00+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:4138ca482beb4344e9ad,3,3,BO1,1.0,3.0,3.0,0,0.375,1.0,2022-02-25T22:37:00+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:4138ca482beb4344e9ad,4,4,BO1,1.0,4.0,4.0,0,0.5,1.0,2022-02-25T22:37:00+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:4138ca482beb4344e9ad,4,4,BO1,1.0,4.0,4.0,0,0.5,1.0,2022-02-25T22:37:00+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:4138ca482beb4344e9ad,3,3,BO1,1.0,3.0,3.0,0,1.5,1.0,2022-02-25T22:37:00+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:4138ca482beb4344e9ad,4,4,BO1,1.0,4.0,4.0,1,0.5714285714285714,1.0,2022-02-25T22:37:00+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:4138ca482beb4344e9ad,2,2,BO1,1.0,2.0,2.0,0,1.0,1.0,2022-02-25T22:37:00+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:433079f36e14953ffe3e,2,2,BO1,1.0,2.0,2.0,0,1.0,1.0,2021-03-05T22:15:28+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:433079f36e14953ffe3e,3,3,BO1,1.0,3.0,3.0,0,1.0,1.0,2021-03-05T22:15:28+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:433079f36e14953ffe3e,2,2,BO1,1.0,2.0,2.0,0,1.0,1.0,2021-03-05T22:15:28+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:433079f36e14953ffe3e,3,3,BO1,1.0,3.0,3.0,0,1.5,1.0,2021-03-05T22:15:28+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:433079f36e14953ffe3e,3,3,BO1,1.0,3.0,3.0,0,1.5,1.0,2021-03-05T22:15:28+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:433079f36e14953ffe3e,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2021-03-05T22:15:28+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:433079f36e14953ffe3e,3,3,BO1,1.0,3.0,3.0,0,1.0,1.0,2021-03-05T22:15:28+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:433079f36e14953ffe3e,4,4,BO1,1.0,4.0,4.0,0,0.5714285714285714,1.0,2021-03-05T22:15:28+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:433079f36e14953ffe3e,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2021-03-05T22:15:28+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:433079f36e14953ffe3e,4,4,BO1,1.0,4.0,4.0,0,0.5714285714285714,1.0,2021-03-05T22:15:28+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:44168f74464b99791ba3,1,1,BO1,1.0,1.0,1.0,1,1.0,0.0,2022-02-12T20:53:38+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:44168f74464b99791ba3,2,2,BO1,1.0,2.0,2.0,0,2.0,1.0,2022-02-12T20:53:38+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:44168f74464b99791ba3,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2022-02-12T20:53:38+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:44168f74464b99791ba3,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2022-02-12T20:53:38+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:44168f74464b99791ba3,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2022-02-12T20:53:38+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:a22510a4756fa424cb0771b13261139,period:44168f74464b99791ba3,3,3,BO1,1.0,3.0,3.0,0,0.42857142857142855,1.0,2022-02-12T20:53:38+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:c334c629fea759876e9e04afbe4aee7,period:44168f74464b99791ba3,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2022-02-12T20:53:38+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,period:44168f74464b99791ba3,2,2,BO1,1.0,2.0,2.0,0,1.0,1.0,2022-02-12T20:53:38+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:f7f7324c151aa6ed770b244ce08e027,period:44168f74464b99791ba3,2,2,BO1,1.0,2.0,2.0,0,0.2857142857142857,1.0,2022-02-12T20:53:38+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:fc8e90107dabb9a35c490b0d86adea0,period:44168f74464b99791ba3,1,1,BO1,1.0,1.0,1.0,0,1.0,0.0,2022-02-12T20:53:38+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:448a8f91622619afdbe7,2,2,MIXED,nan,6.5,6.5,2,0.02197802197802198,1.0,2024-03-14T20:08:02+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:2e66da41dc460dd378e3bcc57042d31,period:448a8f91622619afdbe7,1,1,BO5,5.0,4.0,4.0,0,1.0,0.0,2024-03-14T20:08:02+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:448a8f91622619afdbe7,2,2,BO5,5.0,8.0,8.0,1,0.2857142857142857,1.0,2024-03-14T20:08:02+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:448a8f91622619afdbe7,3,3,BO5,5.0,12.0,12.0,0,0.375,1.0,2024-03-14T20:08:02+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:e758ebe9a5a2cc81b9c8078479c2d87,period:448a8f91622619afdbe7,1,1,BO5,5.0,4.0,4.0,1,1.0,0.0,2024-03-14T20:08:02+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:0dbb780176ecad18f17292d1f5653af,period:4520b87081b51698489a,1,1,BO5,5.0,4.0,4.0,0,1.0,0.0,2023-08-03T21:07:08+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,period:4520b87081b51698489a,1,1,BO5,5.0,4.0,4.0,0,1.0,0.0,2023-08-03T21:07:08+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:87ee02298073abc2d55060f097d4041,period:4520b87081b51698489a,1,1,BO5,5.0,4.0,4.0,2,1.0,0.0,2023-08-03T21:07:08+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
oe:team:8eb884e168f28402ce685bedebb5250,period:4520b87081b51698489a,2,2,BO5,5.0,8.0,8.0,0,0.2857142857142857,1.0,2023-08-03T21:07:08+00:00,STRUCTURAL_RECONCILIATION_ONLY,STRUCTURAL_RECONCILIATION
